cat_feature_1,cat_feature_2,cat_feature_3,cat_feature_4,cat_feature_5,cat_feature_6,cat_feature_7,cat_feature_8,cat_feature_9,cat_feature_10,cont_feature_1,cont_feature_2,cont_feature_3,cont_feature_4,cont_feature_5,cont_feature_6,cont_feature_7,cont_feature_8,cont_feature_9,cont_feature_10,cont_feature_11,target
5,0,5,0,1,3,3,0,6,7,89.58161868867167,29.945451330889085,78.94415863557643,87.45872793246798,10.378709583123136,15.583424565187599,85.64136622408634,89.75578051044589,7.781194824325455,2.192162767316841,99.95258799900688,1
3,1,0,3,5,2,6,8,1,1,50.708844833670796,45.0089454323296,73.39628980369413,53.39383697878897,41.014579994046706,62.07941650316899,81.44154174292765,1.4656535219298328,8.325262705930491,48.77453201752239,84.09055555002382,0
0,0,6,2,0,2,4,4,6,2,89.6750806098994,66.34424041423405,95.59610297137459,62.62530219156378,44.933318331727094,39.32929415298663,70.59441915780796,54.28156550374895,0.27516728212274577,75.7076763974951,71.36360376088976,0
5,3,2,0,0,3,4,1,9,2,62.919840613684975,5.416031185073633,97.72720562692798,97.2809688870668,46.46274166572045,84.75203105895484,62.515442846443605,8.07283115375329,65.16839897577609,69.65296993847042,61.28162759440138,1
1,4,1,1,4,1,3,7,0,5,24.722151334791487,95.65813212244966,15.24743448473499,89.18375325496409,74.11642995680127,38.289425115106134,74.9273033041467,17.27297721907136,2.501526146599198,35.11323849944959,98.80737273475061,0
0,0,2,3,2,3,6,5,9,3,3.421660004482485,5.720143951899448,33.58365002501461,98.4618198130276,36.41006509352691,95.40568310439173,77.54031157728038,14.566053720006323,44.812156028646875,39.01717118114486,76.73777040529195,0
4,3,2,3,1,1,3,4,0,4,66.95590688621944,13.270101574134575,99.66030791159399,18.212437457594376,3.823363780562128,49.23641050043748,28.61100882308757,38.798142518339795,3.5607546032331294,29.909652975180034,73.84090291277737,0
4,0,6,1,5,3,2,4,0,5,54.37083640754087,12.751854062125522,15.657062990555627,65.59179242656192,62.25745941553704,26.898225163574395,80.95469721583302,79.44082209734158,46.657503277392195,53.602731476611694,80.57681158960551,1
0,3,6,3,3,3,4,2,0,6,95.89191263410201,76.08959690880913,25.79004600350774,25.98669162967101,18.105413533495728,45.88571836987448,52.72262194761579,95.8770003973277,12.801367081155146,44.620216983565285,92.40229104899508,1
4,2,7,3,5,0,2,9,7,2,12.102239349425293,92.93519857368095,45.22589904670271,92.01270379162088,27.420961675427293,3.6040805469522152,0.9223255174461653,5.097491624786921,21.845766889666052,93.82168130720142,79.48049626158395,0
0,2,1,3,3,3,5,7,8,2,22.184704871507943,57.85891360469301,25.365755874640573,40.221051347525936,9.394860800838533,18.374156762109596,43.79328563440801,57.40668832271005,41.58834680390691,24.499206189710954,18.989851675920054,0
5,1,8,1,4,0,2,5,1,7,28.499612767210593,44.97845946557399,45.22536324024766,32.76246324292974,27.238900814428657,87.82771921444838,30.691021081967286,58.988687893913735,57.67109831388863,0.6505608315253819,86.37497670041348,1
2,1,4,0,0,1,1,4,8,5,63.209040880333376,57.180500667487586,86.10198995344301,4.519659820677935,18.736054195044836,64.4096202320528,42.0947028578868,57.285341528726406,47.011633907514025,41.91680117823615,7.8988447671882955,1
3,1,0,4,0,0,0,1,0,7,48.81972279930164,10.756865593914544,15.189087048716665,9.621599069421604,13.758462040992114,14.876061734797686,78.94488244223778,93.76895984896193,27.079439051161092,11.941547620472114,81.87610854425202,0
1,2,8,1,5,2,1,8,4,1,22.528112860921723,90.81682188620181,3.899948983876622,89.79977383976218,62.59999760492222,54.80767932218444,62.46953675213176,6.632635300822565,5.9414946723370115,79.46903046197023,12.733141116079894,1
2,4,2,0,4,3,3,7,7,3,5.613984306990504,8.415689277088035,29.147753617780392,68.35968309118891,44.57357251113382,60.11676708584158,45.06446643029551,3.541396796264573,55.1949903087542,91.66366120569887,59.07716860025024,1
4,4,4,2,0,1,1,5,3,1,24.435897481905975,35.321497231074495,67.13810680743137,69.25778587768023,13.432300200874225,59.11632812681687,48.984947077031215,39.222252064852384,39.037929052665866,32.058235564655604,31.93282503271012,0
3,3,8,3,5,2,2,4,9,3,59.80402537995357,60.02663455218191,54.40244155493905,5.8940208375980685,55.77835077597185,48.6951449220674,62.54699307069779,74.09339075104813,54.70950343309862,52.692162693578645,47.80549638725906,1
2,2,7,2,2,2,5,8,4,2,76.23120604613378,58.79750661094375,75.5953953432623,81.31786939907623,73.95347882542028,35.74273277998665,97.90854533533451,14.601353493698333,24.466170885119286,35.69443289233507,47.56219409121359,0
0,1,2,1,3,1,4,0,9,8,75.72804079110578,2.8166752380665683,79.4154911512654,62.650231982475276,12.747712540766166,41.33461579333553,15.083572090169895,73.6195842410207,11.99507507701214,25.39104294699941,94.4784577025671,1
1,0,6,0,5,0,1,6,6,3,16.961008911476505,8.59675991203851,80.7337186193697,83.65620884093113,26.231297078063744,8.78851485527452,56.72127418843444,4.9689466134694165,78.57471862073439,60.09995571143357,69.98637318825574,0
0,0,3,3,3,0,5,3,2,0,23.880604053793476,0.02972730545840463,93.88062921201711,41.820238028670964,70.56035089941787,89.90886176104064,36.66664849252648,36.13953990553983,11.8105484978434,19.74489478439442,13.735741468600548,0
5,3,5,3,3,0,0,0,3,7,31.335759823142194,23.427013913212225,26.440176679731163,73.83464525677982,77.74912495354513,62.31978649697647,71.74459834070434,31.759598141951372,95.51181438191993,98.73631985527363,34.52051320802553,0
0,2,4,0,3,2,0,7,1,0,42.51076731042542,51.16931127381251,27.477583274399862,31.748081376113568,60.54858431837714,82.15479557801267,6.7777240178151565,17.11372082779744,78.28330710268162,7.895172514973825,69.25970094071765,0
2,0,2,1,4,3,5,4,2,5,20.29333523407719,9.201441664000164,89.58232973076645,95.59777455833171,93.38373067618137,88.92700616760371,18.921070552054786,27.177425741484296,69.32878964106655,33.5133124158141,30.6681871972851,0
3,3,6,0,3,3,1,0,5,3,89.40465469599052,40.62698406781929,90.3334700089888,77.19086719930904,32.5854831108063,15.816957281943845,14.58547241903979,84.60226869550849,48.03206695475711,0.7407298902567971,8.713113438102205,0
1,0,0,0,3,3,6,5,7,2,63.954911327605515,97.38738225344878,83.32332766444587,32.215573764462526,85.07980786183687,85.23132591051883,24.0340650252713,49.147024703235296,47.15436487630963,3.430174257865193,64.17097969227747,1
2,2,6,4,3,1,5,3,8,4,72.36581310799122,10.364577671275544,96.14884308181324,45.24965120831612,72.0325713541906,89.80575420135436,52.01621053858937,19.274002794164748,96.12903999952358,50.98085143193657,21.16168554060588,1
0,2,6,0,2,3,1,7,2,0,13.929467250864336,97.1054563354907,99.61289431126546,81.54256170632004,86.496673877162,4.851839387435053,47.35691855326555,80.82966344069384,71.53451639224086,15.724008980857906,35.437105285554196,0
1,1,0,0,4,3,3,6,1,5,15.602134042516536,7.872406368773177,52.78348685759521,73.3809411322036,33.15895697032879,32.254553487272595,93.34926884687457,36.91095382805643,76.0504500953318,56.70626901850875,28.49411684722908,1
5,1,8,4,4,2,4,2,3,6,53.25808362007775,51.88685607400873,75.01348737678586,36.264485664185585,45.23602926608209,5.23296268218364,23.891337923208045,94.06981185031516,21.134675687578376,65.28326246178561,55.019261932282824,1
4,2,3,3,2,3,3,8,8,6,58.53489964400623,65.31042482439443,50.20499089188279,34.920310521619434,12.070380404829539,82.81506245313976,67.76720447624682,76.66058702182484,44.51751095516424,88.53951683503003,51.13986115213629,1
5,0,0,3,0,2,6,0,1,4,77.25379981282833,68.58728778195928,17.099467451754478,84.8039890629374,21.623200688883372,75.80165277073783,53.89915104998768,97.66494762926551,53.94000415182253,50.78839824828588,8.697069968481163,0
1,3,2,3,5,0,1,3,6,5,11.461587849840472,35.1070445347581,41.81568600549068,88.99622339894105,74.20508893494187,27.760520999022365,14.878250484657185,48.76747926609001,36.715749629882154,42.38483161351996,41.100018743737486,1
5,0,8,4,1,3,2,1,8,3,38.43205534873169,14.63811790908408,79.47603891454148,4.68653834380831,53.56775671699252,32.97309789831431,24.324346412274835,33.33287767304252,62.11596507417939,78.35179134737835,40.40342637790661,0
3,2,2,4,3,3,6,6,5,5,70.16418712135913,82.67923029066445,32.22659307795392,52.66723945256368,26.673400574950012,15.649606381849013,67.09608992920285,61.711034177790914,96.89120016288489,87.91161122345383,91.56586788206292,1
0,2,5,1,2,3,1,2,5,8,87.35249182287966,38.070505662311135,44.520156392858034,58.20991318646948,4.5118326408374765,80.69457801316256,25.048072869962436,52.685567987455585,33.96525153905583,73.49486436124401,0.44817607024898454,0
2,3,8,1,4,3,3,5,2,8,59.22010539402566,6.28238990570974,76.32714589499697,84.28543784046137,7.278009244432948,73.38356344215528,53.44337283616597,84.86759243854009,35.34732222394615,38.030079386149275,82.65765223927814,0
2,4,7,3,2,1,2,1,9,3,21.4113694058506,14.561432620860781,94.9376855880552,1.5995306359085415,3.5903914809157222,18.739893508792516,69.0958543482447,68.73708113364651,3.9549832686041064,49.43748478563597,98.99978769556087,0
5,4,7,1,0,3,1,7,3,6,9.37184717723496,18.981245623032095,92.45869495133607,35.84814645620593,71.33390860947001,37.7812596082178,78.78118506822275,36.74793174116591,97.4712964096532,74.64540388911874,78.47442297358397,1
5,1,0,0,0,2,5,7,2,0,66.98016704895957,80.67140056981195,39.47650162959132,50.151958619117146,26.793692859132623,5.512044560624762,24.225128376121987,78.33277742726459,54.88025316836689,66.57956448185506,2.179276778123296,0
3,0,5,1,0,2,5,0,8,1,39.3665281399636,0.844173869213527,89.5062592864099,42.450192665660346,77.45599948373746,47.94961353342329,39.8862949597109,36.554075467686545,19.519173697079328,30.184942372424462,45.70140254641642,0
5,1,7,4,2,2,2,0,7,1,36.581580409653604,7.9820002891952235,89.96182899710107,47.6389900057015,86.72118913615502,65.85077100316819,37.07229447287723,94.76427268793948,4.515679010256147,19.385056863506456,34.153481150522246,1
1,4,4,2,1,0,6,7,6,5,41.86247374006251,34.43585543413151,45.92111507300684,87.14396684345846,82.60867880263358,4.44311093832127,69.46281289619395,85.2386225342792,24.252192201902968,96.4733227279881,75.12275997768016,1
4,0,7,2,2,0,0,0,5,2,37.73470406321062,21.22331676196545,7.186788160984959,85.46234952017709,62.964642188520905,56.37401934504881,88.76648464144864,44.69676205335402,27.273761430540265,18.134641368721272,44.58583020544727,0
3,2,2,0,3,1,0,5,1,4,79.58961546705015,25.448700647214316,44.79122619944018,91.2969726216626,17.65075783059743,40.84974626521593,79.25860214180439,64.1354973316892,97.76660779066174,30.051843456450023,7.5499081757883,0
0,1,3,4,0,2,5,8,0,8,5.505352358813143,36.00926794039856,83.76722758377814,10.832053335246705,36.22945538169403,69.05103764351483,89.86046300151457,6.78801242372471,89.8989318792149,7.708366625010177,1.1274243367766834,0
4,4,6,2,1,3,2,4,1,0,72.7179833674439,3.1970210416471856,74.74306282679909,47.928206418030385,37.6555514901155,90.75810445356656,19.81620182340995,89.73177422652114,55.93956404026442,29.595723241788107,95.05635353794803,0
5,0,0,1,3,1,2,7,6,1,22.52614251995243,96.50245982386522,93.62234797382163,25.708799969168084,49.280419378738706,61.52290433205484,80.42893169193934,58.07221817087035,6.3267254111048725,5.988949892186579,6.65729392783464,1
0,2,6,3,3,1,0,5,0,2,89.99422618510687,78.03724248239054,81.84264673624443,10.91040810056121,93.15865171878687,65.12766397544493,30.439002964518437,75.42856165717312,30.80313989932154,18.322132085064226,13.911584621867856,0
5,0,2,2,2,1,1,8,8,7,12.162088791144699,65.98873454073511,85.95255401441098,91.02847606687271,95.03260457990415,57.588291776454156,3.303653436917886,73.0991099263343,82.93670912530145,81.7236285862157,56.27202113202107,1
4,0,4,3,4,1,4,8,5,4,94.85176263355967,88.85327758733183,11.646147364851045,9.124110799215346,22.839380061901625,72.56884037355111,20.188871653720962,57.419631750732435,20.222784748841093,29.52957265221665,23.214394362150635,0
5,3,5,1,3,2,1,2,0,6,81.63587302821446,61.818684023138005,61.00646729920579,76.06449654911827,84.19180409412577,11.05397992958238,90.92554756375812,11.666800225631457,87.37131480670254,49.486046481330916,21.41898248104589,1
3,1,7,1,0,1,3,9,8,4,18.499351125592877,27.075192903291768,70.8309773484974,80.60635621195772,0.5937266921824613,92.23588118998308,86.92045746203954,88.48510465507773,87.41164943544113,23.885766538363995,88.72233614546604,1
4,0,3,2,3,2,3,0,9,4,5.845374073842214,30.388705046034893,14.610405256513504,73.8008417533209,69.36475585930913,7.87027063126875,71.69792658558255,62.62700513112268,64.91718490651306,1.7095558176046355,20.230113297062235,0
3,0,3,3,1,1,6,2,2,1,99.02593391659651,79.9483736843907,49.024653425390305,63.7729853268006,67.40047552135215,95.51348205574476,3.0892706605721076,2.75383959383545,54.71461797553623,78.17591751639833,86.00474390160056,0
5,3,1,2,2,2,2,9,9,1,98.70361549404676,83.38578703716996,56.63597282195201,12.227122540307246,42.579539074363616,96.57893985721915,90.71715084175595,15.824623293702656,41.93348335802789,17.794679159878758,96.59389725992723,0
0,4,8,1,2,1,2,4,1,0,18.3508171703887,0.46215933448886526,91.72441888287631,7.429136212319953,87.08874005787915,74.8103427560162,33.80508080238449,3.0219970349326775,61.52810957647935,24.50626866169756,94.17749028868792,0
0,3,2,1,2,1,3,7,8,5,56.65009851266585,55.1853667778143,68.2754790694306,81.75649449366567,25.447677748039176,6.75352480901571,48.75136705353486,16.685377540997305,79.91968579190419,78.13391816202343,51.29899135931287,0
5,4,6,2,4,3,4,5,2,1,42.848538255296845,28.044046772063304,11.463197690709714,95.37144079557122,99.870807719425,85.78337425352657,22.49617051781726,96.13847790035672,30.40904788411931,82.67804714108846,46.26510435372555,0
2,2,4,1,1,2,4,9,7,8,23.92092742873072,78.55108004244367,73.79954624468839,98.61236958294359,75.7932312552398,78.40566495377338,52.096220265783124,8.543560465516842,95.62604498850729,27.44899071339931,85.20701150448896,0
5,2,8,2,4,2,0,8,4,2,61.2739774754529,56.59704554031468,6.666968400537609,38.00129877853917,40.47405419123401,65.89943830395224,71.22848790807653,27.501011363586436,38.46785346635288,83.70097091812518,59.46257573916014,1
5,1,4,3,4,0,6,1,2,0,89.5551461964913,57.33966366302708,44.90242379175066,62.449537902520746,39.22638636097704,7.7558905847118,29.418655217281653,93.34720502576435,23.728706648103838,37.115901993430214,39.987115024741804,0
3,3,6,1,5,2,4,4,1,1,74.58794245038447,34.20510889061299,99.11786129681505,22.579617269144016,86.12230431383307,97.37852118545699,61.377591511967985,58.047547582710365,62.597958269159236,86.10166232551732,92.5585476244562,1
2,4,0,1,1,1,5,3,2,1,23.1499393891618,6.103966976131748,67.7806528678228,50.804228541719276,16.994340910177087,68.4864454870496,62.708387178130934,39.05266006828382,20.80011828109274,19.87357059251622,15.32206988598549,0
2,0,1,2,1,1,4,6,9,6,57.244239820600875,74.73197764100699,91.77472487750805,62.09363649645814,79.32020492718942,39.88317336039929,93.8449667537656,52.13954155821941,37.3453294211424,14.756526419070548,62.453709473549644,0
4,1,8,3,0,3,6,0,5,2,14.06820473386594,87.0937933940981,85.03588219485862,74.19870434228518,28.52684831453427,29.299082417947243,98.02084822384955,61.91999657646035,33.28024164365419,20.57001700354052,59.22744445331642,0
1,3,2,2,1,2,1,9,8,7,17.245178297758134,59.63225941192516,20.95320570837088,2.850235438885007,53.989029204620756,85.03334961499775,60.45017510900193,35.0523234713374,88.50126518197095,52.632839445673966,95.08455944969796,0
4,4,7,2,1,0,1,1,1,1,93.76079585244011,73.4894315538917,42.3787407111116,8.237851527035044,99.48837600886495,78.91068838127421,5.698772083411596,42.785491675791945,11.478790882415613,63.630637372779354,4.782843312211183,1
1,0,0,4,3,1,1,7,4,0,10.162767801234008,87.07989128919519,29.046494692186364,82.82485756991032,71.83714974649928,13.911327099541616,31.15320765284825,41.57169076406706,35.00215785999814,69.95274958960424,21.78637230740257,0
0,3,0,1,0,1,3,9,2,7,0.07331207303398202,34.03856041020135,48.338418189391,27.9813413627111,95.03642121170243,86.65121377858028,50.200759303611996,14.658764557495264,31.515613763181683,17.290043646096297,97.34427863337189,1
2,1,3,1,5,3,5,9,2,6,19.605148106475745,50.419144995048036,87.41531508273034,88.68075882524332,38.141902540585306,62.06014826858044,17.11352846337155,53.02793691729122,95.77164813103633,64.36494488399235,56.91939566241603,0
0,1,7,3,1,2,0,3,3,8,33.12008267555409,80.53888054268529,22.069047971601428,61.55170994304867,42.378983587171405,73.57614343508581,0.8005094339001984,10.136056805113347,55.4092835257616,60.13059253557095,46.01002388509677,1
0,3,3,4,2,2,6,5,8,5,43.12433168131039,64.80670144482725,18.34850479775453,29.903182118162896,19.244865334384876,75.21446867888724,89.50889447133385,77.02495232853543,11.825574966465545,37.15459318613581,54.217168365240006,0
2,1,5,4,1,2,4,5,9,2,75.63901992152259,9.747101296964999,94.99596271440363,70.6512076202142,46.73238631980724,31.96920687911827,88.57375344243728,12.885659442832997,92.16349825807221,84.45838826692504,30.358118295938773,0
0,3,2,1,4,1,2,6,3,1,68.65329966719098,3.882721849837689,53.17716780495489,94.4322104430061,0.4637373984025972,71.44519742132756,39.98377392597977,90.40180306559643,83.57737069409986,5.950403083832912,41.65135562787007,0
4,3,7,2,5,2,4,7,0,7,4.132382810256363,94.91874026970206,11.477576057427452,40.56859770216492,40.21448660478985,38.98369307166575,37.43159956355673,62.21139634562493,83.08559773201011,65.59941178080932,81.87599410040683,1
3,2,2,1,5,2,1,8,2,8,32.43789667491611,66.41446105675215,74.13059376693751,44.5319853870696,46.5245103845252,71.8932696715807,63.827840018870674,5.816516459726618,88.07501810958935,87.6039002734671,37.79207193106625,1
2,4,5,4,3,3,4,6,1,8,49.66058922632849,91.55524467563554,95.19689760577359,74.35629218528862,38.266548277879586,35.02562513294518,65.04094517498342,62.014388377555676,86.28888122613891,6.033644057105336,3.9481326437274533,0
2,2,7,1,4,2,3,9,6,3,58.671393900427745,76.6038290195978,40.41876139422853,50.05547624346083,35.870641050536115,30.285632992767088,24.649629790814686,84.78253449618968,75.0355096788838,99.384826974938,27.313460459202055,0
4,3,0,1,1,1,6,0,9,5,21.58307375032965,1.614267790228019,14.459260367034886,89.46864000758252,86.77920620383335,33.33744982770695,84.42213158063551,91.12098400648286,76.60482905420064,49.877516553509295,57.50531010052011,1
5,2,6,4,1,0,5,3,1,3,47.4907153568338,84.04792149669794,32.45322785770439,9.230269702782746,68.24827171023048,98.510695701671,40.912620899177575,22.127622543922463,2.6529204239528315,44.65394826985963,57.166642157378654,0
4,3,0,0,0,2,2,9,9,7,76.67029910066037,70.95934760041864,63.61823305905227,63.484399201618416,22.564235985126313,5.350800207820572,98.82843781173753,3.216721636853659,43.091985350932546,20.975794959507297,43.85682553738588,1
5,0,5,4,4,2,5,7,5,3,75.50399588048641,87.66081063409418,56.54048604836282,88.54071879043263,34.560111287032925,49.092660204849196,78.43919813675014,93.92043464465635,46.86670130003616,62.97962765130597,45.87608629625408,1
1,2,4,3,3,3,0,6,8,4,9.932812481280195,67.01262686423863,56.6199671931101,3.6088890470778345,50.31487626297824,8.61032672871449,5.875919851660472,55.739657817933775,43.15117657684288,80.86631776917295,47.420121063831964,1
3,0,5,1,4,3,1,4,3,5,35.22664788991584,38.44096995390925,43.7782938948903,33.59869636120772,38.85748553049705,67.45902676324667,21.560244035759258,99.63984759050678,99.6552846246064,13.822298271992361,10.511058824024499,1
0,2,1,1,3,0,4,1,6,4,68.57944009047357,57.95908028151585,2.200788142493393,25.151498949639716,7.7593398146325265,1.6784679663098157,98.69042816597818,25.481774399973713,67.14399168912438,85.74004439961759,19.83213335252515,1
1,3,2,1,3,0,6,8,1,3,93.82675610010382,8.308439485484397,16.99519146668186,87.04175462408041,10.4011401239676,68.25061390708824,76.80850093164216,67.46228395631158,70.23036761679137,95.15340089094525,40.34917356959964,0
1,4,0,4,2,1,6,1,3,3,17.08368866527502,98.12289556821607,63.33301019252736,85.33744833354262,25.455331805341118,26.852242467621657,50.590423477151134,91.79802876005843,99.04081575269396,2.4556647315387647,83.99468453193322,0
4,1,6,1,0,2,5,4,7,0,37.18628485033763,79.01798185074895,77.23668166991312,72.9146488763554,25.622904306357018,12.457121890075506,95.39575616600618,2.758149495558415,50.59909597271346,49.42324919209641,18.667136988568334,0
4,1,3,1,4,0,1,1,1,4,18.44941873010385,88.24845420346192,83.08421574241137,55.416260919835715,98.63130577885882,57.036824092792656,28.25560835147607,53.466323319700315,38.25613397768603,71.03511427679929,30.93132748124976,1
4,0,1,0,0,3,1,7,2,3,75.4513483143596,7.756495063590673,45.89419902867063,47.66514299114325,48.750664188422,90.99285978529718,15.41992803623533,7.276918574724666,57.75856100272464,34.18264010393397,27.880802503009416,1
3,2,1,0,1,3,4,8,8,8,92.82082825372598,12.414164613319167,98.52107482068368,68.36866716650837,55.11251071005703,56.31275493500836,69.16070258974217,50.01730523255111,2.147504940080369,74.53862935945992,72.27952344322563,1
0,0,5,4,3,0,4,9,7,7,80.68720615915068,62.52017723402133,94.48309334777923,25.051926724505247,85.07344942577554,68.48716610275926,67.57824238228676,81.49303731505206,43.04645437109277,15.453219249776318,6.855428013771981,1
0,4,1,2,0,3,6,6,5,5,27.688487693232645,24.687619945774976,60.558327181587735,82.32591452114013,59.402118979290975,9.348078918924152,10.61086899852377,78.25612869624564,35.62321481715778,69.41665246334622,23.917208666488353,1
3,2,6,1,3,2,4,5,2,2,67.81529607599907,9.03089099808092,83.8702172362888,63.629337750116946,7.004954022635301,87.85061245138846,82.52638806955463,19.103383979903256,2.6352461218839607,7.2923011733184495,31.506581760723307,1
4,1,5,1,0,0,3,7,2,8,3.726787815200727,74.63164449157016,32.354074148242226,71.72023712170798,79.3098257406096,7.9761253860096915,73.74098189764324,33.40401857681492,24.457123245052458,15.803741842683305,99.95021859124161,0
1,4,6,3,4,0,0,3,3,2,98.04431928204912,53.32576086477749,85.55973974969775,14.284163306248555,94.99918991040033,8.455109621111845,65.73052321761249,36.60252814699639,99.40818034919674,41.77639432258018,61.02480233972475,0
1,3,6,4,4,2,1,5,1,0,20.76124557577449,74.88335903418309,72.7033221827621,47.78925647521325,71.91784237458377,51.26254932610409,45.38542314426349,93.76493279524865,87.45428943094443,12.031338764147081,96.93944798270088,1
2,4,8,0,1,3,0,6,9,7,76.89963945999165,65.31829779453489,96.90804923203731,14.716699079820472,47.0035268487924,72.10142311759738,10.990560905820834,44.49617216519651,35.29209856975456,30.776232528606073,87.34855632425493,0
1,2,8,3,1,2,3,7,9,4,65.10867965943008,55.624391726440834,28.851530003694993,28.68959410871401,4.747067664182625,70.67522954066757,7.605503743564402,9.040797975509939,58.78372822958764,93.21709557544533,57.95938098998107,1
2,2,4,4,3,0,4,2,0,6,25.451715943959375,46.117810219883715,96.30976009964705,80.29267485431356,57.133415740249895,61.6950742834691,55.68211311752791,28.678971012059762,53.88198393655427,83.3812070725214,41.56387469719442,0
5,1,7,0,4,2,1,9,2,4,60.26883132114709,9.076180879291961,38.56816773330496,62.575528237472454,82.15134609244488,61.76797647498214,23.372876682303023,98.66681171253167,10.885405748372367,83.15346761567551,45.49162365244301,0
2,0,2,1,4,3,1,7,2,4,68.3705308858286,46.11454804283325,97.05868696786672,20.915418152589073,65.18720455697566,16.10334287669326,77.67831938477042,4.258471541727216,65.25756687184118,79.92095788628112,63.188811328155445,0
2,4,6,0,2,0,3,0,5,0,72.85259610496881,6.520323830064267,57.46334794097101,36.87242931575811,73.41015982496295,23.356342041935584,67.88980055218794,37.409565460609386,63.833325963497025,60.53810980166507,54.69238421364795,1
4,3,6,1,0,2,5,3,0,8,28.265472945050863,21.535396826738207,74.59502573512094,25.559317762090515,56.19696060096302,64.66441899036325,87.6105889613123,98.1313948960748,16.366049351869982,74.76899054015497,99.36510239827282,0
3,4,4,3,5,3,3,1,8,5,91.9124161033051,86.4533531300177,11.902283688177107,55.793289240425025,36.87154853501134,0.12134081993291357,11.39029844374102,0.7972749489351671,83.62875764888817,37.586550509853936,10.21142656910331,0
4,1,6,2,3,1,6,5,8,5,90.78244512325352,38.29591678037484,96.81755490373402,61.51022571187612,3.8521065164220603,20.390047830809777,75.86501941360493,86.47810705335935,19.3608598932445,8.846888490429949,36.5824663511296,1
5,0,0,2,5,3,2,3,1,1,30.335057443702784,85.47525705404719,44.71676257687272,80.22022425594002,1.7622444335694931,67.40530261650169,80.9536252090504,43.871750644902995,79.33597824672745,30.709099378320293,92.13956915912935,0
4,0,2,0,1,3,1,1,3,4,3.8820444444994218,62.775196789590424,82.20526711653564,4.049636074532792,90.64245394442058,2.2093220043443385,85.414386761038,51.85144071045852,2.256724480168848,25.390341783232927,46.60062071696775,1
1,4,5,3,3,3,0,7,6,8,78.69933822385356,20.695660403540074,49.85936706531759,56.09338977071382,75.42953056009735,98.27327208239328,76.50800335436794,48.836806257933205,46.11347129026518,45.57623006630318,24.11775040772577,1
4,4,0,3,1,0,6,9,9,3,42.46122616250205,69.77212584141213,32.919048066835884,42.71961587990012,3.63347609184409,99.60748876268772,50.69212050755061,75.31826879851108,14.706909029112214,2.0017518120913125,54.49867090810028,1
0,0,6,2,1,2,5,6,4,8,94.30668164944167,82.43642415440956,36.76384597737198,34.67946979964005,37.93586471946665,1.5544762239158683,49.830959654020454,58.19259579900211,9.317257827319224,78.4367097305673,79.89524387095483,1
5,1,0,0,5,2,4,7,9,6,32.718153140564056,61.278137603514914,91.19493839492362,71.79049927470597,50.61068607399882,97.17765629636284,60.43724248518579,1.3584221896865145,37.59977897547444,96.27603852614945,14.702813729931762,1
1,4,2,3,3,3,4,1,9,8,13.290537828544979,60.55605541288751,23.053988073769805,89.67476291009262,45.232381702134575,27.00368802206117,76.23125689416456,94.47749575932053,54.75562204103923,36.23908936629273,5.428622144407258,1
1,1,1,2,1,0,4,3,6,7,34.06623744944773,88.19366538600173,55.808183241991706,48.57628300173506,55.58450446853499,83.8792393772814,37.69914079592224,10.50000665473626,66.28463065556042,13.93134530537614,13.444020600209983,1
2,2,1,2,3,0,1,0,1,5,5.234362502168888,57.84184039969902,73.74912465394611,90.60827230581098,3.4337546969196997,91.48955549947037,18.93454767131989,39.50008791386775,15.563636702979444,74.16163801923568,89.42312723640036,1
3,2,8,3,5,1,0,4,1,7,70.45473159263324,67.7092728796487,23.322473915108265,64.41002214830543,16.418232860250882,29.930522004746962,51.2000730384903,48.65180888642781,44.396131695635574,65.46250705735335,3.5995311456197943,0
1,3,4,2,0,0,2,4,5,6,43.57298998129633,42.87301071584092,48.96106537432262,43.9445528300778,32.65830511750251,14.91340664418197,77.79574416995328,16.98045086441695,94.42463796582805,62.497263837180896,68.12635343443661,1
0,3,3,2,2,1,6,1,3,7,8.793533864361947,78.17500240954237,48.94031673285255,65.08286108339563,94.12718176558698,24.280251717935485,73.42280390431513,19.592201924176532,39.31750746530259,18.925392039267784,27.729213257909457,0
1,3,7,2,4,3,6,7,8,8,20.099217212713427,95.28062122271321,19.670655197595543,28.967116890093138,37.78623756859659,48.929973390252535,0.11125868888535173,60.94797264776456,80.52263241153129,92.74670011511701,79.8314969328891,0
2,0,6,3,4,2,1,8,3,3,40.94205599362808,83.54173162112741,25.489976286438566,0.7040990564771032,26.136748536058708,15.478495095587952,4.62669997215831,94.37248543683539,16.89182021440132,38.2526307469204,12.507939119820898,1
3,3,0,0,0,2,0,0,2,8,6.6225698818930585,40.15228471304925,65.18797178637679,14.639384756107631,37.316262094458295,22.23782651796529,34.37386460011373,46.08656575828919,32.63064304953418,75.4976381789448,53.13429112196827,0
0,0,5,2,4,1,6,2,0,2,77.1275559643368,20.077639727002694,68.92470016192448,56.33143327096361,38.69427883969095,21.58657265809313,22.747785775304173,2.90939947468708,93.95169664820571,19.071231326311576,17.413740705631774,0
0,3,7,1,3,3,1,3,8,6,15.990455149258942,3.3102017723148247,63.15976939129013,65.76166816268665,51.82161564518372,23.097951083125036,60.37748289816866,59.402346039849874,83.73235302104327,23.10674741144487,28.249158164622134,1
