cat_feature_1,cat_feature_2,cat_feature_3,cat_feature_4,cat_feature_5,cat_feature_6,cat_feature_7,cat_feature_8,cat_feature_9,cat_feature_10,cat_feature_11,cat_feature_12,cat_feature_13,cat_feature_14,cat_feature_15,cont_feature_1,cont_feature_2,cont_feature_3,cont_feature_4,cont_feature_5,cont_feature_6,cont_feature_7,cont_feature_8,cont_feature_9,cont_feature_10,cont_feature_11,cont_feature_12,cont_feature_13,cont_feature_14,cont_feature_15,target
2,1,4,7,1,2,3,0,4,2,4,0,2,2,8,60.49103578815471,61.70520272277899,45.18952846988501,68.55354374004902,17.712953238083585,44.3880748641824,89.83026479188106,25.159014594336625,19.19914932221389,57.261397668387524,0.6881529213890958,23.855746283016764,83.70655115360599,37.49867164375051,99.52994325785647,1
5,0,1,7,1,2,2,1,7,1,2,0,3,2,4,23.336342879208892,63.662880489792016,29.82289767184618,36.05314943539085,95.26258957882561,64.18692015185464,67.26318419495938,2.7531209204643248,68.1100291678705,62.832596479863575,19.4060749897223,99.0050697910975,15.663440820763984,62.89471704713298,58.713935497779325,1
5,1,0,1,1,1,4,2,4,0,1,3,5,0,6,47.63754150784605,78.61233385735241,68.93747647517041,29.266831275159088,56.86984061870785,94.34510734060602,46.484058368737365,47.13905958073771,47.19877461102786,26.125104003581622,39.27615390580135,75.35321281022952,37.67433392140509,84.87993814447337,30.907435062348853,0
3,0,1,6,2,3,0,1,4,0,6,0,0,2,0,25.548097840517634,53.19296564148075,61.73215804109881,48.98600434617646,83.3045288738588,44.319637487108054,7.853105675220884,4.290679544363019,76.00178690222302,55.95806513754923,47.8294658754815,31.67846140334538,98.59918102369666,80.54528097857376,14.663712262837002,0
4,2,1,1,0,1,4,0,3,1,6,3,3,1,8,1.0365943150322243,57.91310103492183,29.225697285980303,17.639872130529767,66.85330858275336,84.23325108193518,40.17616640399834,89.54233453639098,42.57761682006888,35.14901903187217,20.51563396650713,24.01489177498788,62.7713633442349,97.68594384855615,55.464424056991476,1
1,2,1,4,1,1,2,0,4,1,0,3,2,0,4,68.71349207274773,63.803675914834365,16.019698677683635,66.03172876310276,74.18360752789343,60.33659297703522,34.025866327021994,37.30217446994399,53.56194182313726,54.03796034012983,91.63602870762551,79.52959702560125,88.79164457985873,81.82337694054512,87.82899231018756,0
0,0,2,1,2,4,1,0,4,2,3,2,4,0,6,36.11796177955965,77.21280005481049,61.38871021191839,76.53008104732521,20.352467640916792,82.91225235506559,3.2620496280726163,78.15204925795793,24.504277465398516,24.58334936986506,99.46827882330993,60.95738329778418,86.59293197117903,4.851994737500853,18.474110680117583,1
1,1,1,4,0,2,5,0,2,1,9,0,0,2,7,94.56768612014304,80.06547011357861,78.77792245644898,82.05944743971254,80.6615004212683,80.14454345051143,98.31601268574626,28.536264168525026,71.77780244509584,69.54637715310817,73.04644880780626,22.089351087419175,61.726639678852855,71.3026000128628,81.42257393191235,1
0,1,1,6,1,1,5,0,0,0,4,0,3,0,0,47.087427257323014,7.117084374418137,99.57139034807791,78.839957329769,5.278996988298513,99.73480132734211,25.20924499113446,35.82404093552153,28.324377357973862,52.174756799893565,44.37674815821357,13.784833049093947,43.80495348531883,82.33689706251927,62.11914282332014,1
5,0,3,6,1,4,4,1,2,2,8,1,5,1,0,57.48480853460549,2.7495187018284684,26.394208681689324,99.84995169844628,24.09488370513636,9.755893158091656,21.793050827672634,73.86174932449511,22.914760874448746,88.63694833565269,23.605395607815815,73.50573411839383,47.20611646237028,91.714711345613,64.5193280890497,1
5,1,2,2,2,2,5,2,5,1,5,2,2,2,6,5.186647305492265,59.46717792350117,97.43305900202407,50.49670132192612,12.331969401248388,91.34224059807534,6.425081591180226,16.12132816541405,65.45041998174382,27.42936904321567,87.99835351866997,98.35499329993169,77.95548011651799,99.72941220249304,57.31978676935749,1
4,1,0,1,2,3,1,2,2,1,8,3,3,2,5,84.51975937617169,39.231284534953716,66.65736540278063,83.99272714196614,91.37435290838106,44.27008857862083,72.1085123146073,93.12675066867413,62.90305278974172,48.66702669297873,9.326083166955323,28.821395557522887,79.40844886495698,24.961036265033798,39.351544019066374,1
0,0,0,8,2,3,2,2,4,0,9,2,4,0,3,99.05785565999355,1.514554768828802,22.924999047050942,51.31233772743277,32.27860061803454,55.455633293382924,83.03275617172,27.670557671787243,44.62683390800615,63.79981962513934,78.25578114584505,40.37923851756321,81.17250463433281,22.40327008291224,11.624050959496579,1
2,0,2,8,0,1,2,0,6,0,2,2,3,2,1,11.091891201032178,56.16124554389914,41.229626247390364,15.355428565507466,70.97904538604985,24.651838177303464,68.82632377673737,53.72940409414634,92.68891170449271,31.371275936643006,72.13472422163714,10.217219686827717,24.586239327620664,98.98704852867588,17.69715619412353,0
2,1,1,1,1,1,4,1,8,2,1,3,4,1,3,9.099598517135787,20.86169990227267,50.74592451233865,92.61236088242111,74.23728538801372,84.58373245975521,74.13542017834925,74.60390856066728,20.645822354703615,99.90197204913048,95.24604169518464,73.86287078855135,3.9011495480655856,93.9535703284788,19.344177653308435,0
2,3,1,7,2,2,5,2,5,0,2,0,2,2,7,87.41964238774625,42.25129704741113,4.19218528336266,56.48315370255168,67.37307584884337,48.73882976901713,84.92021515066915,46.8269022491839,77.1564421502398,35.857142259882,69.52762476235733,60.49608956594742,76.31850102001803,52.37030424722244,26.89402888130006,0
5,2,3,2,2,2,1,1,0,1,4,3,4,0,2,35.68766200212185,28.723400151383238,56.81512807099133,81.70474281933524,67.32867888811062,18.016606983539873,72.4634712873648,83.05266478917599,63.23763361618383,70.14424857763936,48.73997754884417,0.7120180412145349,36.168009560972614,79.60063197117606,95.37181791831613,1
4,0,3,8,2,0,2,0,4,2,9,3,1,2,7,90.002311212523,50.50893183233048,68.3431848841982,87.51547556419939,94.08815868834111,39.32490373794897,78.27513500256642,98.00082630191498,87.90430836889321,97.88237032498719,85.82716357165742,84.29189065606393,96.52706898678223,19.658356223836627,2.5771622117023663,1
5,2,4,2,2,3,0,2,0,0,1,2,5,1,0,85.30405878489185,80.34413548242752,78.22849835150782,48.38173455978563,98.66944853451848,88.19072978732298,52.91902367973624,33.2668183371354,94.71681929160572,22.33582345742611,2.1208002568711026,78.36921067957647,69.0656937726454,25.968343385825875,28.24568711711336,0
3,0,2,3,2,4,2,2,7,1,5,3,3,0,8,76.11635290471108,20.20680408423299,28.558633114143962,26.303367190300175,59.068943024065554,33.50253864925064,33.12013732251765,6.560708935391924,6.4746907537382,2.209925889394826,55.71902624541939,69.38257323444441,40.34264009678593,91.12972111217024,63.59233938497456,1
0,2,1,8,2,1,3,0,4,1,7,0,1,2,6,82.3113895858976,16.709405478265758,7.724503362573609,87.59287439108138,38.33170532662221,2.218585380056415,43.82763305001303,71.3779924169816,84.84787210091575,53.15320541204998,90.00778211735742,2.7499913251374686,23.123160190031612,36.72832383505269,7.335112717403258,1
2,1,1,8,0,4,5,0,5,0,2,1,1,2,4,60.14609181350114,61.754265972623344,4.740797034208233,41.36748062770263,41.53508387026791,17.34169342332764,43.956403672671854,96.68955949993587,97.12836332143854,15.172905035019113,95.15273621523517,25.61315157620532,77.56960247489162,73.72014877246743,0.2613786857493694,1
1,1,4,4,0,2,3,2,7,2,6,2,1,0,0,69.8464252343912,23.607131246440016,20.326529743812117,17.900240353823772,89.4317033513903,34.57253760032275,31.711663533282795,18.55864111885508,41.260382756414145,58.69350894853821,37.24847391894175,88.34135693795298,35.818601061854814,87.06853576716426,20.06881942751192,0
1,1,0,4,2,0,1,0,4,1,4,1,4,0,7,5.870029276334976,3.9927177599587416,65.17391061091247,77.18715515244982,43.317667206194585,55.668034424409754,25.680967403076416,62.268620354494445,52.343364263394875,38.19633742298015,55.258432414191226,74.21659045172562,48.49077046665512,44.13071997030964,70.85775139852836,1
1,2,4,8,0,2,2,0,7,1,6,3,5,2,1,82.39697236731128,16.01345150107505,55.98347857944809,7.57622730543056,45.32006055003836,20.401857252669863,37.599361340608425,89.24743444997635,93.20437478965673,20.87557533337051,49.1527710507099,72.68488706824698,22.059191929824394,88.72810611870557,61.34735468204964,0
2,3,2,6,2,1,5,1,7,0,9,3,4,1,8,85.47363446981575,65.33386693330662,63.464001453092955,2.2276798267460096,88.43491827415264,49.62819891473256,98.43151980010879,66.7433493254464,87.43924718635485,51.767277276729295,62.09700606408675,65.93315760696254,56.171857696130324,54.42094791470268,55.74637946093767,0
5,0,2,0,1,0,2,2,4,0,4,1,1,0,3,94.61875433311818,90.31355400035724,53.57960642820142,41.29216714326137,16.474895328033046,53.95043692447583,28.181493218865526,12.619962515415772,93.0315657366844,82.9184049213045,70.91959574028616,24.93937120975791,32.11750234600322,41.06549360679047,2.242618282070341,1
2,0,3,4,1,1,2,0,2,2,5,1,4,2,7,48.5191067999162,48.76871434956941,84.31405553612706,26.489809185871305,90.03403333053743,81.81779363612837,18.140694310255554,6.57252491383672,3.237084982794214,60.29593012705918,66.88758584819018,63.28931249541052,86.79473125051713,99.1341239553516,12.332090728708456,1
0,0,1,4,0,1,1,2,0,2,4,1,3,2,6,87.42390527417562,86.25947991808711,23.633492127035094,71.75505964743765,62.39030617469648,55.952065912599934,16.138205950049635,30.873168756270374,73.4074430715355,76.06004534101604,42.622521936378874,10.595951687679129,4.688323055440103,52.65290806666698,55.428131112608746,0
0,0,2,8,1,0,0,0,3,1,8,0,5,2,7,0.12864020726059966,56.928955512729594,91.10245023239155,8.886257623398786,79.97298582832464,98.97030440331513,25.329379693062016,81.61940062541086,47.330831016660866,71.01428017526939,69.62332539696726,44.05326087068522,97.44553700014205,57.06545955062424,86.62871453250209,0
4,0,1,5,0,1,3,1,3,2,3,1,4,0,4,73.42299819478504,54.61625162775531,92.19803074879765,11.75401652200586,24.451894150744067,29.210876822677456,0.927582592688514,81.22156730478733,20.183126732651125,88.42788185631129,48.897999140922884,35.46105763684635,68.33614260665765,4.885392754114671,87.36542881158181,1
3,2,0,7,0,2,4,0,8,1,1,1,1,1,7,53.06700612157279,3.620839267974363,55.553498710451265,95.12411483745095,91.99022291078153,38.355901101363024,35.696714299045475,16.379100754931176,96.18188901515445,96.05947620791031,62.29400929306621,79.0340638251255,46.92846024679831,66.44656020915059,10.059896906506893,1
5,1,2,3,1,2,1,1,0,0,1,3,0,2,4,13.321858041785495,67.41594958681175,65.6900136466042,35.7763695844522,17.085198892457896,4.431468782013903,63.984353183435516,52.78502097216088,25.842818639080967,20.925579587845387,93.55987085598288,94.23638554654035,28.315637330148725,84.12272857792219,38.78030122467769,0
5,3,1,0,2,3,1,1,8,1,4,2,4,1,1,33.79293129597598,22.92080036965105,83.46420814905802,27.40462034169169,14.30241026663811,80.00277969727485,81.76486082989783,30.152199427725492,51.38332703609299,77.96904399735149,41.14857691415321,9.570391471929085,13.340025130033784,16.118847377468903,98.85019938398256,1
2,2,2,2,2,0,0,0,8,0,3,1,5,1,6,75.75989191309837,16.094553943075386,59.4204378382798,71.6572782103511,14.639204663970041,56.233422363678486,73.95990062930925,17.159162709443944,73.4181891496387,17.6838556903684,8.54179787394338,21.56609740499863,32.95614193159507,73.03054633055619,43.7507194104008,0
0,2,2,8,2,1,1,2,4,1,8,0,1,1,5,57.178514036887954,9.45274141227589,23.126957881010203,27.761330664842742,88.07019293151251,13.086386401030092,69.79639178293098,54.008153941319435,11.341065218174185,94.30839628347984,12.11426682389467,71.89771899212178,82.07910593066214,80.29075818132499,14.72303408118515,0
4,0,2,7,1,1,1,2,2,0,9,0,2,2,8,92.24949999565845,67.99867479787525,74.46558489141643,54.18075178568039,91.96220598928403,70.07319925277135,47.60326312294275,72.43210962218282,82.78946837131095,87.9803949072372,88.25326144480786,26.578312910084122,24.23598656206335,64.10636688247216,71.16796410429832,0
1,0,4,2,2,3,2,0,1,1,7,1,2,2,3,94.86156899745995,81.92563080255688,62.162575119294694,73.9659711348602,11.902517576476047,74.56362480393173,59.399297051537815,16.584421124972458,19.731767262496746,19.59140367229667,19.478119048162956,12.907303877979937,95.49103997890543,46.043458351255474,51.89113871049308,0
0,0,0,2,2,2,5,2,0,0,7,1,5,0,7,77.91609402514851,30.187090049714037,45.18315459200469,51.08619158300337,31.367608532330536,74.67854382603446,94.55749080482347,84.74261931253344,69.6858362900747,65.9791815775598,89.80356973146104,49.41636894491408,35.43376091035946,58.05776712689583,3.0745901928631025,1
0,0,1,6,2,1,2,0,4,1,4,0,0,1,3,28.95170655136373,94.61295366895128,45.65345757772473,58.19866077657516,14.648012567764656,79.04011315894238,45.70843160674107,49.12288691222126,74.62139437398999,42.76039013807649,1.8475439713550146,70.01834125559733,10.044812136541692,21.407628340242812,52.102614204963196,1
3,1,1,4,0,1,1,2,4,2,8,1,1,1,2,92.62487424231882,31.740342370610552,12.076942403728697,67.9493707616001,79.98033809523268,94.96776498302097,90.7134037971037,44.72209235825492,73.3691741114473,51.291068321462404,41.98150721712026,11.998359556032689,30.592025659704923,37.20709223049704,58.70116627807248,1
1,0,3,7,1,4,2,1,4,2,5,2,2,2,0,18.715332300956046,12.827830431217635,77.01887065568496,32.45615519151252,75.13634646588798,60.605080322957875,73.74412614306337,64.75239897922667,91.32628393283629,82.57631482560862,1.1747902837135227,11.74863981357226,51.542879059990845,75.63986413535122,2.0935883159136193,1
4,0,0,5,0,1,4,2,6,2,0,3,2,2,1,46.101399750095936,13.02814566511904,81.25320104824772,62.83349518930569,70.59444415823425,55.8400332740438,29.935152420898202,50.93380338394543,56.54055349266351,37.664790194404674,41.18671598465677,36.91925169461919,87.35666762711008,97.84241386268113,10.607747997212858,0
2,0,2,4,2,1,5,2,2,0,0,3,4,0,5,66.50153292562055,83.04448262910984,7.601870545546641,29.453805651380637,57.24849501028327,78.25367814353292,73.91650660717235,85.71115238059302,27.797920381734574,66.15975244429377,72.19805868693811,57.54624145800121,49.422873616482335,98.76107335648256,32.81325820835025,0
5,0,1,4,0,2,4,1,8,2,6,3,3,2,0,11.243898511492677,92.96250143288565,78.49804977274103,10.537959005348485,14.945622397474878,92.6315101069665,64.0605781320973,39.868766911820444,67.91962022627557,3.6077726377433117,16.70998384104837,26.050432799939095,50.47265202563727,32.63943259285185,14.197249369304854,1
5,3,0,1,0,0,0,1,3,1,9,2,0,0,0,26.625788880039536,89.37351145961178,56.34993024515643,89.9171594937667,16.124371821934425,68.14355918499085,63.31694799839246,50.36554749940024,33.8410276175504,82.78939961403398,56.49809634776858,10.95231515953018,2.181990236346909,83.34162282594782,2.8117180445090817,0
3,2,1,1,1,4,3,0,7,0,5,2,2,1,8,60.03047201827514,79.01713355909759,94.58838686335295,85.59997161294379,44.885292202947454,69.48625350475243,47.59093228119362,49.12279988831671,77.90163795670647,20.803283702973573,64.22430399932553,50.92731679903809,68.8955236806978,66.50269508641928,15.747200609100275,0
2,1,0,3,2,4,3,0,4,1,0,3,3,0,3,92.62364173827338,70.40845799204838,23.533286832883405,86.58624471074243,9.801321666358277,13.750800065251678,33.400869050169625,54.753994473893286,42.56090719688183,70.59876084901269,45.287498309079,30.573573400200438,84.9748324703119,74.84096203707591,67.63885585838493,1
0,1,2,2,0,3,2,1,5,0,5,1,4,1,4,0.5957161001555411,56.8622001137339,54.57127947171884,63.672645351856936,96.35945829561923,29.656692706467314,32.521928786652744,71.11600475992641,13.576791325095595,10.02407652528101,56.552077333044274,35.335372000020314,33.05672918444114,34.67714343891798,66.80585413955409,1
4,0,2,7,0,4,3,2,4,0,4,2,2,2,3,65.89905620430469,91.44745331193207,27.14763163745313,45.148441667676245,6.777867080533295,58.86111044317403,28.20608631031325,46.968929823480345,30.24736228702184,39.407638555765665,34.70299564418705,5.618793531897593,69.97469471666933,23.717939321174796,73.38916469117285,0
2,0,3,8,2,0,3,2,5,0,9,0,2,0,5,35.92933792498657,63.0548155976643,64.40335618328466,10.60009369767647,50.320964474468035,81.02174671258976,83.56148744171763,56.79053185534089,89.1027245968921,52.92675787390587,73.37428262668448,48.940499455902795,99.46453269171207,25.00514156213057,10.215495258714613,0
3,2,1,6,2,1,4,1,4,2,5,3,2,0,1,99.73225444303289,51.91254069661102,51.926846939204374,75.81513049724921,10.718321420981026,35.303210154268086,7.144002223945822,56.01936138502077,75.87388248705045,65.23816227749883,68.2557394147832,49.94314096105179,20.48150309800798,50.54731804413074,22.979854989244807,1
2,0,0,1,1,4,5,0,1,2,9,1,2,0,8,76.18206762788738,99.21394977308027,59.179544742898486,20.445572309667536,76.69992266286492,0.9453553811802018,23.454235537069522,35.231204235721925,65.39470116299675,71.90939542748042,75.79743501749945,84.44519286189477,61.09928357685679,63.35799925028842,5.9347656208466715,1
5,3,0,7,1,1,3,2,7,0,1,1,0,1,2,40.5639988935488,31.873982556084822,37.901300656782865,74.84007623954689,10.662111491168924,89.14834388074077,86.67542979446833,36.990470118025655,68.2276270500125,84.88125182047321,27.19369122643617,12.744314855809968,61.07079300623604,58.08153357696655,39.004454265219714,0
0,3,3,1,0,4,2,0,5,0,0,0,3,0,2,19.087636747551063,74.96535504220938,21.06989630613274,9.969204145187083,44.68284674153467,78.20036594625437,90.25724324371961,4.285587983590855,3.0428457865724234,17.876745177307065,86.49611903277315,12.672643347097202,81.98072790210718,94.14959006410068,7.332854520509424,1
0,0,3,2,2,4,5,2,1,0,0,1,3,0,6,29.22478005803313,31.57282917207722,92.0965236269018,88.31763218747125,22.755173969895548,82.07791491277197,72.099553333929,47.60642702600716,30.222570645032263,53.693861480321914,24.757450086785905,93.49199172213754,99.79139776291612,60.24258793144719,15.229946800052529,0
4,1,3,0,1,2,2,0,6,1,7,3,5,2,8,23.35680424222052,80.92573266758572,10.147310663128161,33.46890563044628,9.634816894853426,52.71825123762455,91.94850487847532,54.01974719376101,6.567542579694086,16.151097325797924,20.870791805020026,56.34659878616556,23.235550227090094,64.38997649123019,50.633824604018386,1
2,1,1,8,2,1,1,0,4,0,0,1,0,0,3,94.01361528976886,37.26760937756877,42.19626161296429,65.81998087395353,92.46725368371435,70.29670420598683,3.4144318104447957,64.8760387658659,30.595380471436194,61.31704062460762,68.71231617883126,71.12277865087643,67.22921606732118,52.29541269387067,6.999481397257701,0
3,3,3,7,1,3,3,1,6,2,5,0,1,2,8,57.15386112449718,0.6200837308935503,53.848108905574485,25.567131696107225,54.52379895712136,76.06492365477801,8.363720354701421,45.45691396697852,27.08585324271725,9.660220543284137,23.341774197002863,30.44174720260705,53.7398112446766,81.58718156096079,55.96828996495431,1
2,3,0,5,1,2,2,0,7,0,9,2,2,2,5,51.466027441621506,95.43233641948765,50.523733242293176,54.04333316561667,73.5726629653999,82.67723377931596,42.04409008056697,23.072715337419293,52.3039961506769,41.56744042445415,17.044003856876966,45.859785255166976,60.2804721799033,22.317280272151173,36.43874053078186,0
0,3,4,0,0,0,3,1,7,0,6,2,0,0,2,91.42402921507835,8.255994507843866,20.12677837239838,11.073780150220214,80.46931087059154,41.66986953488894,24.75986396916222,66.44225718715688,26.98849555360511,86.43694168938136,84.20671758318633,24.14612180565988,5.610729064037978,4.101454500489144,12.472361034652213,0
1,0,3,7,0,3,1,1,7,2,5,2,3,2,0,31.28084910902571,93.12188730200604,83.93004152253842,94.30137521255038,26.770195345627034,30.476218721058856,1.6320904287104865,43.334241704211294,94.51796077003159,22.878431979230275,25.695195792042213,98.66898391116703,47.25601389340534,2.3551432687752394,40.85634749638123,0
1,2,0,8,0,2,2,1,6,1,7,3,0,0,3,71.66554158836863,8.849094431692194,51.56779503021832,63.40280037087997,5.991941834913228,81.42674424216094,2.238006454379049,1.784598084883704,23.27772970100217,31.029340034185672,19.302625987255695,4.667561335283155,21.299310391395586,76.02514536326032,94.92652763957813,0
3,0,1,5,2,2,0,0,6,2,2,1,3,1,8,73.80872745276545,75.35717400559507,56.0336329525689,47.724522087512014,28.88731545656775,59.25067722643029,20.26358869505147,96.19664657595885,42.403554847255485,56.316435671051124,53.53709906198875,20.713596596031923,82.59434524541454,63.908545057155095,62.6174926059833,0
4,1,1,4,2,2,2,0,2,1,8,3,2,2,3,63.38197499825492,49.236804800799874,66.5219047335784,7.752585609374063,62.19137319814707,98.00579905054634,76.13157916918699,68.95940706354106,5.337356370819091,77.0813312911903,59.94162190131954,8.143984475218314,66.01040111100535,20.943792655896342,5.156308153661293,0
3,2,4,6,0,4,2,1,7,0,8,0,2,2,1,59.794547421492304,86.00484689025403,53.87652945665863,22.3333137703267,85.18898210218569,5.849945255114919,42.79494395480643,89.48421457311578,76.65551499705428,98.49799025575423,0.22996002680985006,35.11910287871531,62.00487279488183,59.57943944918879,81.24953029672997,1
1,0,1,0,0,2,5,2,5,0,7,1,4,0,0,91.29708699099562,11.328115644529635,21.705801206083684,43.61225245594924,44.56604850429709,11.153686520806705,41.50604076288025,38.878440227625966,98.79166733239747,36.3659403492519,99.4905907412163,17.21407576153475,7.184538937448071,31.93459804256682,95.41493665442815,1
4,2,0,6,1,0,3,0,1,2,9,0,0,1,8,63.472704540020395,36.59464271067277,66.17407201206724,56.31150141717916,83.68512182617243,89.4981641397502,55.763610954271115,24.678484880391295,21.724534768632374,63.470676122308,54.660646005481496,60.834088158470834,16.414104115033645,29.137392840530964,34.96909718300925,0
0,3,4,8,2,4,3,2,6,2,5,3,3,0,5,72.44361764135986,89.82765652834075,69.47674013956575,86.67471831777814,91.12348816928086,27.614989342864593,71.18489870916383,21.332118972682856,56.67471725079798,98.42562228913833,12.824486780748767,3.804097199446843,45.69075192563934,52.10068809602383,66.88791825049793,0
1,2,0,0,2,4,3,0,6,0,4,1,4,0,2,60.49606806500264,61.47803161140173,5.9576919269691775,18.022315181709146,64.65091069121931,91.47160030980814,42.637056650214966,58.907293348131354,58.43761557526417,35.67341393389304,80.99333430980633,10.430640796367218,8.895016558157876,27.753681010813036,14.950388732693021,0
1,2,2,5,1,0,1,2,6,1,9,3,4,2,5,21.987457322868543,67.7900727492126,15.288029902148747,19.767681593992425,89.26092386376713,6.6149219017182626,16.38211334759656,58.01218456431375,98.55847480992648,24.890462386511835,70.846617303293,35.32075095699361,4.475263375523264,11.082739061121993,74.6194504209464,1
2,1,1,5,0,2,0,0,5,1,4,0,4,1,5,36.321337595055816,29.732281779492276,5.471715479698203,25.06373092807418,24.900684780664804,50.610153309014635,1.2064574632809077,19.74928803162942,87.17182710072589,18.310469961554922,1.0511489820798636,65.06538792753035,21.864350385485544,5.741704332739072,18.952258885701546,0
1,1,4,2,2,4,2,1,1,2,1,2,3,0,7,78.91826577183322,70.23725736833501,31.209882840203107,83.83466801752219,30.413912638112926,64.43968373372856,35.84381959394693,89.3852334415413,96.91300572431042,17.656378321440368,39.676166222569265,53.64538603426799,32.08065402387976,21.572549756412783,57.41521350831367,0
5,1,0,0,0,4,1,1,4,2,2,3,1,1,0,91.71802389450775,92.24806407712836,91.64795860194974,28.690434298876067,69.35145389748897,57.25571285745903,69.79379707346456,83.0947504409648,23.855794967770915,5.846294473583136,14.991177029445012,17.714203007443917,2.0201608408781158,70.7538093655942,60.449255589859554,1
2,0,4,8,2,3,1,0,5,1,1,2,0,2,1,83.5953599902259,7.876683829095377,9.652541822761297,20.814132750827675,29.17691993481608,17.563743810347532,4.409640321419395,1.4950333549340056,23.059997833895707,42.30512527048569,45.75454387660468,45.456834973074514,8.538198184265056,39.75379153529531,61.98006376932395,0
4,1,3,2,1,2,3,0,8,0,7,1,2,0,8,6.654757680889956,40.658772360778464,67.19723646854325,29.82421317302758,84.80759219746116,57.847503813869636,18.748166692049907,2.1189997387313864,1.1755151111462747,39.45924940876245,82.182502057365,93.16951986901375,44.97281858445247,69.81274854462178,17.95437724586527,0
2,1,4,3,1,0,0,1,3,0,2,3,5,2,0,5.168383912689512,66.36516727414619,3.0455794478769227,29.49503428191722,78.2019551620715,25.729362539171262,2.7080643870845633,98.5952359181163,32.19690292925952,32.7767584636736,78.98307051216872,93.67406784404727,94.22235745373332,64.65537546190401,10.388853039716528,1
4,2,2,4,1,1,3,2,7,1,3,3,4,1,3,75.58869817369155,39.549950113516644,67.45606725108885,63.17372184565432,62.39033203482581,23.453703440897367,56.05605284168861,87.46572510430885,91.46740384642928,7.256334014834853,59.74863653383311,65.75280574019983,66.62605917745384,42.83457373482733,35.70969578172932,1
3,0,1,5,0,3,4,2,1,2,6,3,1,1,6,96.59944353217928,29.428248964099936,86.3215997563951,96.76291609338291,11.293652064013282,23.206930046376005,91.46814023445486,36.87272581765072,61.088765111020706,56.887302913267426,90.66625097701167,49.023334281704344,53.65374581950961,98.53514515191146,67.6591387105766,1
4,0,3,1,2,2,4,2,4,2,9,0,2,1,3,7.012727178593881,27.38801895606181,45.99527033593886,95.80088726756152,96.02358854600149,71.30099086225003,41.95074473926289,76.22194397321087,90.99776289617408,43.03112554231654,57.07497068574471,11.405202693863837,1.8058564857945103,4.903038243330304,25.811301332893777,0
2,0,4,7,0,0,5,1,2,0,9,1,2,2,7,36.05493560224045,68.68537178799224,75.25520889461129,15.05231492921839,65.81705166003428,86.34235057457803,13.68588661641017,48.461863065384534,90.06985663964876,66.15882973470964,83.6282451142638,23.30459477669935,0.6111378975435233,31.432067008065612,46.64535339623153,0
2,1,3,1,2,1,3,2,6,0,4,0,1,1,2,16.98227216405912,6.63530230746222,58.55480166709216,3.5177939807259473,93.75402841121867,70.39345037379034,42.543382120066155,12.455237817782617,75.79454674721904,31.87787329581061,51.723677707007795,39.742621940558124,65.27650401708219,95.04322129466922,18.77295018902695,0
0,2,4,2,0,3,1,1,8,1,7,2,3,0,4,21.411348358192317,71.87886285004002,0.11085420190769524,10.576334437818524,38.26118463532096,94.14090874352947,25.6060917615503,84.82938740579145,24.00652704859131,39.084264289809845,90.59339572831962,63.44257481497946,63.78757642350734,93.96415711939595,63.04282338941414,1
4,1,2,5,1,3,0,0,6,2,2,3,5,2,7,3.8003485478055876,96.49037816613868,69.10186917743353,92.67424155861951,24.009120607334346,74.69618873967259,66.39595254317163,68.12161476546538,34.596868559759706,73.21790343540492,27.84122224506601,21.959546623463588,80.58291807790206,70.53617010987894,36.7761013484876,0
2,2,4,2,2,0,4,2,6,1,2,0,4,1,5,57.20457362325112,96.91009096179427,80.23768759646715,16.384070593168364,93.06616914573651,42.02851618042225,95.73510309654125,57.10226851339997,32.21654924047446,97.17912499661217,48.42168625378647,57.08855069602029,82.91082722924719,92.3858936806491,28.2167358623589,1
4,0,1,0,2,1,0,1,6,1,0,3,0,0,4,79.0049747656151,69.47145610033712,15.905622445993227,51.638060279932674,58.85834094866432,51.15730544994458,0.5791513494507572,72.415968112556,69.72669561279281,59.435798638520765,42.999835776493875,33.17893016223531,54.23685794506567,24.43924473730914,49.063088268568656,1
0,0,0,1,1,0,0,0,5,1,2,2,2,2,4,29.01830007633106,55.6383249727262,4.708127668420459,58.658351798218476,47.54420773641617,80.40111530310338,39.004888807488214,54.67328137810373,46.497012512349514,29.365406775920977,54.69794175743172,75.08853538387453,61.84823670673666,90.57903351490341,53.13407141830652,1
2,0,1,8,0,0,4,0,5,1,1,1,4,0,0,58.55738315626892,15.056223532900926,96.7422331007372,93.93219411101259,60.86681298614859,97.28134396278224,78.44954944037424,59.38905788827016,39.50170885706136,21.488801895964848,96.61695183107202,35.21701168076413,44.31924723838287,39.75508250442692,71.1238735189614,0
1,1,0,0,1,2,3,0,7,0,1,1,2,0,4,45.293744851019056,34.729811072111325,8.935999810650708,94.52997452800929,42.76542866659048,56.24737720686477,66.52416737738248,44.09289026471145,56.77428022397362,29.356563158116423,17.17796154071175,79.53418410122121,78.81499441730183,15.4209165781113,72.80978704163849,0
0,3,1,5,1,1,1,2,0,1,6,3,0,0,4,26.972886676626796,46.50068242888417,41.93464173855062,30.02410717708034,65.63633693191326,36.4745827879638,84.11633791523163,75.25990318940856,62.81915278029617,1.3825859484408842,12.187879578561267,54.15861668936649,11.016665490048727,17.71030026542759,16.509559908094186,0
