cat_feature_1,cat_feature_2,cat_feature_3,cat_feature_4,cat_feature_5,cat_feature_6,cat_feature_7,cat_feature_8,cat_feature_9,cat_feature_10,cat_feature_11,cat_feature_12,cont_feature_1,cont_feature_2,cont_feature_3,cont_feature_4,cont_feature_5,cont_feature_6,cont_feature_7,cont_feature_8,cont_feature_9,cont_feature_10,cont_feature_11,cont_feature_12,target
1,0,6,1,0,2,2,3,0,3,2,7,51.69559273768252,44.06263641280147,40.798473277388226,96.3493576686236,23.464107790531596,95.6361407503017,92.74451371890297,43.454240680956005,97.59802531735365,87.37624875943474,93.30668661872548,65.01292093281214,1
2,0,6,0,3,2,0,4,6,3,3,4,75.81799633669512,81.35692324938529,13.701403216544927,94.2764289161067,51.829578261641906,96.06351967977271,54.76937791463074,41.06642053600243,86.72225576617528,0.09424959208113037,0.6325487687851017,15.99773090520955,1
3,1,1,2,4,2,1,0,2,2,1,1,25.37256734169483,21.531128241601948,74.22973475282849,77.31118543822689,27.642079477872407,43.64140524713196,99.47260439387081,64.71797889867707,71.65480539135885,78.45339710999535,49.21725482145658,46.12317157822741,0
0,0,1,0,1,5,8,5,2,0,2,1,45.234677985385055,30.49174158552549,30.68395493752667,41.717090217699635,21.089638683713574,2.023881860532639,51.912976673717225,2.140898320859619,33.68565250815047,30.757060364035425,19.388087419723576,10.46146514341746,0
1,0,2,1,2,4,0,2,5,1,6,2,5.337963563607162,72.23670655397119,71.47641430869247,93.72441399257255,12.928015047321429,21.166406229849542,60.908117967677676,88.66151364785873,57.47378788198496,52.36412177688173,50.400680663317665,10.039709422302911,1
1,0,3,1,2,4,2,3,2,1,1,0,99.14071029968765,99.95517659672566,71.53107233377762,27.667775640319515,97.93452612691851,12.418005692955914,76.4104640971924,38.50469645192478,47.16255486548665,83.79880067848553,89.1443638846228,32.362778753421,0
0,1,2,0,4,6,1,2,1,2,0,7,61.96706782461583,75.54774229325751,3.3566968790816665,50.48895072107381,33.98433790028294,42.05747371819223,51.14856220467075,26.93842588082932,6.995906827751108,3.054473606728847,15.79278597600121,23.193447995060623,1
3,0,0,0,0,3,4,1,0,4,2,2,31.97532740198479,89.44040383397522,34.40334480426356,98.58840461072795,60.04618297242676,74.18567777960449,7.898769430217656,48.26537815617243,75.3141215690023,55.1102042814457,82.9951952882254,79.91576710680877,0
2,1,1,1,3,6,9,4,1,2,4,4,32.75680546468015,29.969890045409763,4.647303952318338,14.747429072029183,96.40918633954375,11.870109328775547,37.55620320980812,96.17226005460823,56.72295485785717,92.68500794217172,38.2964794611094,33.01811687867837,0
0,1,5,2,4,1,4,1,5,4,4,2,55.79621789067173,94.48645833884082,10.344843685985339,29.925545576204282,30.891630210663923,45.470689402686894,62.534980993259914,58.28376727809247,85.34464866931674,84.94345872514958,5.753542050348925,88.2763769454997,1
2,1,4,2,6,5,1,5,1,2,6,4,54.10310734117496,35.914210565075976,58.674808725280435,32.592770858967704,24.22818627729547,54.6628799397007,17.532685921703017,61.4763773027405,73.00915368297252,21.88301088243476,14.017899117428511,20.300135447600542,1
1,0,2,2,3,6,1,4,1,2,2,1,11.058314974050587,95.51410715107657,15.2253547911264,81.53206944849816,48.733907457891576,77.24432133557747,29.54179715427834,36.316353067603536,62.79722323861482,24.523733581020668,40.32386864269743,3.1889157104196375,0
0,1,5,2,0,6,7,5,2,1,2,8,9.355098523780969,87.47083213612558,55.81184492927702,82.98773157999959,12.710990287389812,9.846021405904526,80.76951603231245,12.963709295519932,68.81624587846797,67.99249852080197,92.49175683598013,63.19677477242912,1
4,1,2,1,0,7,0,4,3,4,4,4,2.974351480426296,89.36193859305007,91.48929043865334,2.6114633476450044,73.39137771946996,2.017072260337216,52.383217194912824,89.45930918249012,1.976809589160411,73.4176281266617,8.326190520100063,22.856002939297515,1
0,0,2,2,4,2,5,5,3,0,5,7,31.132867996786707,60.866230665038316,99.54365415160717,6.832258338428021,6.822244275489364,60.61453008986709,44.98586206638703,18.35796763377392,39.6339482859607,40.26737313395648,64.16447436975503,83.60817675142907,1
0,0,1,2,0,0,1,2,3,0,6,1,77.04681677629529,1.616594447621822,92.40879755680132,47.438124747757016,11.470117586605365,86.64148371127015,26.766883777952057,49.939391180636704,62.02196392022673,23.844819310251264,12.809986472116563,79.86330811257294,0
0,0,4,2,2,5,9,3,5,4,0,5,92.84251814729897,93.74547101077117,99.63624090785076,8.580924989101657,68.2862697486859,74.02556581282441,12.16859390766334,49.87001407498512,86.63938692494371,91.39684416312448,96.30374834435415,66.46113796421105,0
2,1,6,1,4,2,8,3,1,0,6,1,17.86548494362301,0.9605280476428835,88.76576821300623,24.269391795246666,96.76378644013748,78.57542025529011,28.54279351575373,55.21158888386487,39.81590401853481,67.45238688478463,21.386055922260315,59.04262819167152,1
1,1,3,1,3,1,6,4,4,3,6,7,91.46199671464129,97.37183697565855,45.16798111415359,96.51784120207213,11.449496154868788,61.97767056980289,23.548659404214245,92.41033104353632,52.01422621447497,70.04861648315014,74.96903606734269,62.55560525776536,1
1,0,6,0,3,0,9,3,4,3,4,0,93.46342020342202,56.75218205455881,0.7398236301398464,69.92332031642296,84.00953156396366,63.17394939045352,23.211113405777194,41.032885327844646,11.35327272733706,36.404204614413246,36.686371642139534,80.03245059012227,1
2,1,0,1,4,0,6,3,5,0,0,2,1.1929957811093628,83.23534702867298,9.57982758341397,30.28858538390182,9.408880031749034,72.20194476878912,60.86226729345454,57.69211949059694,40.10031391550174,17.16312803312491,24.53681156690939,23.254973596601825,0
0,1,5,1,6,4,5,2,3,4,2,2,24.51774156207016,54.3343795421255,73.77291363713614,55.34705757527849,49.54610930353839,32.496321187171105,60.39199476263671,42.41764969771631,63.65076886980117,7.785627733519307,62.299375169567504,38.6567629143984,0
4,1,0,2,3,1,1,0,4,0,0,5,26.863837897090058,33.71292889377193,45.560671621899694,91.15277582377523,54.79013263691933,56.8463714283573,92.37586179522484,99.51458762956226,87.56596287799485,66.79934585436014,71.58957451007684,40.92971292135881,0
0,1,0,1,6,7,2,3,4,2,2,6,7.54973499766014,85.18307108164583,69.5587609838823,21.878786955935535,42.70499367061238,39.38420109225398,62.08683110272363,97.49641876765142,52.863716927521686,95.11835183828329,11.711446206266062,36.89029523323878,1
2,1,3,1,5,7,6,1,0,1,0,2,50.001118223507355,89.65916570520992,71.45708189819308,17.1346434386934,0.3751858424177468,55.31290660380333,20.19163337100026,71.96309418620613,24.57272574307764,89.6590172408463,69.40108469212848,11.78891404792478,1
0,1,7,1,3,2,8,0,2,3,4,8,71.62232500236647,12.916262748471086,67.00558152402135,6.0378687470635235,22.904634723971327,49.19506584988634,9.59516305961856,71.87522894544394,1.7016357298184515,45.01586295652348,38.20563431478544,71.45712398691987,0
4,0,6,1,6,0,3,2,2,3,5,2,57.040255712936705,34.692258005846455,2.423648750271168,96.10415258531158,28.502806436202444,56.22053967262603,85.17185220282283,87.04678942944572,47.5649181631596,74.58693450258158,29.811142276816582,75.08584678273412,1
4,1,8,2,5,6,7,0,1,2,3,4,77.15132291362248,7.313310976756393,33.53678078837046,3.6623209996196615,10.659057970951014,62.75937452438629,25.357494379089175,7.085679980734838,31.034438819208564,33.282345114837895,37.88824440081516,38.35784696544995,0
4,1,1,1,2,2,1,1,0,4,5,8,7.6280774916593135,8.285493021176048,93.91029109855329,57.989501045464074,65.74664853743181,46.2570285173659,93.61054391394326,30.449030131731615,93.0584722357651,96.47275601918601,33.50501051296383,94.99698681540153,1
2,1,6,2,1,2,7,2,5,2,3,8,51.28222329094941,96.22684255392907,85.47978831607865,44.03589185253324,6.491203858238359,19.51284602412403,40.67497293536163,82.27655320692354,57.78958550354071,71.09845543294169,79.13417830007941,35.44646870637065,0
2,1,0,1,0,5,2,1,0,0,3,8,85.22153091476254,51.150313925945234,75.94584856318362,10.568642553346697,77.78708793283761,27.03104912018073,0.04750562951316706,99.1337870367709,54.559498934740425,98.93053740077461,10.1154089865238,51.81146599209657,0
3,1,2,1,4,4,8,5,0,0,5,4,91.93992716995105,2.469091333772022,4.99255293827332,85.8768398290768,1.7996382261570187,41.817239701536224,83.8403313343091,40.944930605287574,71.77993108827418,46.303292394485496,10.555103510537522,7.429028502509427,0
3,0,6,1,0,1,2,4,6,2,6,6,8.488118399689103,78.88947922013982,98.98984094476275,2.5010687143984356,91.90145141625516,32.22807876165361,94.61935837424107,79.81073680817886,91.27674082332965,10.11939598638637,98.5627640992854,77.19326735038726,0
1,1,8,1,4,6,9,3,6,1,0,2,25.80434852223442,93.9922320109406,69.32225878705188,15.553547005728241,0.3236950931877147,83.12937450717675,27.142243548638522,18.963116495690524,55.37148260630945,15.213147658671812,1.9640950637910826,13.03474876489894,0
2,0,3,0,3,6,6,0,6,4,6,1,79.7734362311126,79.83504699939587,25.533892734923636,35.82009946721506,17.219323753581605,99.28272374896187,2.476041906577242,39.42755615607814,8.888164710969871,39.83185346884317,21.998077245863733,75.65798733695446,0
2,1,4,0,0,6,2,5,6,1,5,6,63.52135445096423,54.95861975630258,4.606709457170588,31.063097451925415,10.146457484696592,78.3008189209289,69.69588400342488,34.88863077016055,92.2029017633622,13.916048556718607,15.983292251200687,65.38774973637787,0
3,1,6,2,0,0,5,4,0,3,4,2,49.868299724821256,46.00034713491865,4.059345242293377,66.99444501619458,39.90458950401787,15.614998515862899,52.92332427529075,10.795136102930602,57.8667802577379,89.00173485890356,13.125599050591275,48.255256169681495,0
2,1,3,2,6,4,6,2,4,2,1,1,42.77268865967404,89.63491648661048,3.992253840279447,99.736250388644,3.0872949267968797,34.89311947753533,39.2962796965419,74.1979170911561,59.52556714208338,24.997741948033415,99.22743670477585,93.63747342168708,1
0,0,6,1,0,2,8,3,0,2,5,8,17.723409364987074,25.686129344014507,30.8118061935312,95.70099161266936,78.57460553021282,35.56653940386707,97.89679676767885,56.003507580123234,18.40725290412667,5.281339124684504,42.75657310417069,99.11616943610477,0
3,0,1,1,5,5,9,5,2,0,4,7,45.372014286607396,62.209146879867916,27.923372989125394,0.6927287103841828,70.06664953203115,60.01473627150998,12.103891992491711,82.26204118236069,71.227164972067,35.96838266971078,16.61315371613795,9.696039147665436,0
2,0,0,1,6,5,3,0,0,1,4,1,6.420010023260991,97.38787699691773,23.958383428302067,64.16901217606681,16.39252386134992,19.804926624531806,49.42948514088387,56.792889696405005,8.944814787925747,51.661668238150135,46.93302986512443,47.587661161648555,1
2,0,3,0,3,5,6,0,6,2,0,5,84.13118332857476,2.2052256201889997,86.15796740642246,24.94201353851021,18.220552517349674,79.92950558679527,35.9100191955015,77.16027470556114,15.585319044527813,0.2465336928543005,87.20250457734397,69.42369268067698,1
2,0,0,0,0,4,4,4,3,3,3,1,32.47159187760382,19.704782705580303,61.1004206660136,75.70143215828611,27.82760990436617,41.840755127558694,50.87951798062679,50.1074129045641,72.21315811137836,27.62013753268232,33.579326609899226,98.50642758960075,0
2,0,0,1,2,4,8,3,5,0,4,3,26.27787023860494,62.373258934579155,15.436097677136672,47.49506169356087,53.41196351714652,79.35382085814388,74.18925743301531,64.59762626904292,33.700995774365005,64.21887402612975,43.30571079210087,8.610226763456163,0
3,1,4,2,0,4,5,0,4,2,4,6,11.251000711710057,47.94706227211544,67.83165891850868,26.687369440278307,2.9110462691445793,25.416829646351367,72.40206777199532,89.67864289179713,91.87155066712185,87.50232708191089,80.99464018404765,73.62885095882851,1
0,0,7,0,5,0,1,5,0,2,2,4,69.16705343149776,26.32930506066241,30.86705403723998,42.22851630237532,7.511347040511563,4.5650469033081675,74.36710041030999,5.171186682489115,60.92471510412689,79.6315260529777,6.768008253346003,27.07993610395202,1
2,0,2,1,5,5,6,5,2,2,5,5,77.84058005306598,38.0211694750367,55.991970301267536,89.08957586020428,45.7477080771033,65.33029562827207,85.71323838226816,73.09552916491997,75.87409466428772,22.429249323214385,17.433594880369284,79.42420201555808,0
0,0,0,0,4,7,5,3,4,2,1,4,13.502436438421562,94.7366345723774,83.3681800645397,34.90192997499047,11.219843319970623,9.01938111459174,14.560087147433409,66.72494769004874,77.11532918010565,8.328387612459254,45.0601801228093,56.30740273454485,0
0,1,5,0,3,0,3,3,3,1,0,1,47.60751003282599,62.788944887594496,86.97077680574561,60.78665876037931,82.42370701570064,23.452291224224055,40.244003260408114,60.232096738161,77.18857260121543,77.0902599953578,79.46646473266006,98.53104114954469,0
4,1,3,0,0,3,7,4,5,4,2,7,71.9697719732137,41.10039574099399,80.58151710381799,89.95137214373742,79.75012862584842,47.918938681235524,42.5023994979673,2.836510022559069,31.84144999564461,13.320831832745784,15.940459158817522,50.720474553538494,1
0,0,5,2,1,7,2,1,4,2,6,2,24.461709973446155,42.05690130751619,57.744775748114044,35.59899888105491,0.6295871559754862,18.936868612698177,58.49705531750294,87.4668297271514,99.36333745729476,70.01808348084316,70.85817816023211,0.47659163589522935,0
4,1,7,0,1,6,4,2,5,0,2,0,38.87486620041436,8.56459658636255,90.91431906541534,80.05222347368739,19.66750989345102,35.96727327876833,63.959024420525736,67.89405374451955,96.34885747159592,12.22785770437903,84.80555942633964,75.89198208452125,0
2,0,7,2,3,7,4,3,3,4,2,0,93.21773626352592,56.577679926842684,31.41498661468429,0.35655096909243955,49.80530581939476,48.18935684084861,37.28219048231516,0.40793699652027504,97.24460966080508,29.43764117474055,64.45216332999863,38.34389092404356,0
4,0,1,0,0,1,7,0,5,0,2,3,91.35666547231092,66.49159709567478,3.4721750528504236,92.11706902923409,80.9325427046365,50.1904129334809,45.41352812417209,36.62893602883588,94.81944502427186,58.68233916815208,63.37461370623975,0.002266553680574379,1
0,0,5,1,4,0,0,4,1,0,4,0,78.21112782621175,81.94862471735665,10.580333365607963,2.1601654075918963,99.62577342159877,19.427102603789713,49.48480802959382,53.95291178749842,63.99714868657542,38.976944539050606,2.308835398279574,35.67557472451146,0
3,1,1,1,1,3,1,4,0,2,5,7,89.77765214685786,72.66827620673527,57.61930828784947,35.17483497915468,54.43952408241972,52.003462794634295,97.72850473374889,97.59371376865741,62.97132726182909,50.69154098113905,83.19424095199247,11.33198283888529,1
1,1,0,2,0,4,7,4,4,0,5,0,2.386134297628595,2.282984915697106,68.09166763813622,36.491107590060324,1.505047992228714,55.89392155593214,85.60590442774216,13.2416019604792,67.40140658950085,58.876737097830954,22.036268942122316,24.20564209913164,0
2,0,0,0,0,2,2,2,6,4,1,1,84.13839302174561,36.311806029933344,59.71694004170606,99.85885799650146,64.88712357124543,21.951000090071503,17.242073960668446,52.27427143389092,39.34877491989152,90.40487661258562,74.45405875289578,43.024476076611236,1
2,1,4,2,1,3,0,0,3,0,3,8,85.35608562719385,35.521617192416585,39.33106569094606,33.378840585756905,18.25258356336836,32.32997506501801,10.921568155465843,79.4545588087544,23.15851369949291,81.05877961723654,51.9479445020966,38.6072688841143,0
3,0,3,0,5,1,2,4,0,0,3,8,51.4234404160629,96.29648754892168,16.114068319338937,62.25069278126342,16.600595085212323,45.43244277389903,48.76569489024759,55.11025583326783,99.19307050249616,32.78724214662015,45.83625325516476,1.6546727597353206,1
0,1,2,1,1,5,6,1,5,2,1,8,22.481175008189624,68.39448729035725,69.62499915907246,6.661032240462039,99.03562163619434,41.68033714668472,13.810691911407169,13.988306906821501,15.763117653119995,95.9833188969777,47.52279200765875,88.88169853236333,1
4,1,5,0,0,5,4,0,2,1,3,5,2.8305402029266458,78.41222009300691,51.85357513627103,82.71350082495623,92.54225743384866,61.06430404529074,39.58687910631087,82.83643682195525,19.11609477134002,3.4332408353053068,76.77953404915627,55.95888131700234,0
4,0,8,1,3,3,0,4,6,0,1,4,78.92570528601051,92.20038267592213,81.85783294578415,15.139795672523205,76.97245947272279,40.9131371241948,43.251700068255126,71.4720933129159,52.24265565559537,0.9881950851189591,42.73674202934146,8.278231394181201,0
0,1,5,0,4,5,9,5,0,3,3,6,48.982012197505334,69.41715017128683,2.0313718768595446,29.604295260966072,80.44505704197074,27.42597806597017,62.991294665400474,76.55505344912706,89.67843969116237,51.179106909770354,8.749288442420289,12.183866262576027,1
1,1,3,0,6,6,9,2,5,0,2,8,63.236658106846534,56.69421249050638,46.07092217498811,81.76314728653138,26.951825178394774,57.8734923683917,92.64581955628736,54.98884583584771,68.97355796112745,32.71017093167521,56.95957051748306,44.373255474268156,1
0,1,2,1,4,7,9,3,5,0,6,8,96.68795887240697,31.595307685340636,12.153114394299458,59.65142403635673,17.671308345730953,30.154313359422936,3.705411675670389,29.622640065118965,73.97704113152662,77.78324009027862,23.35397950445485,94.74526559996261,1
0,1,0,0,0,1,1,2,3,0,2,8,61.86250403477111,67.4139221807146,63.42591196860891,80.00694789756136,4.466901516178002,45.49143536977326,17.934076505429275,19.24731669370724,27.42220669651576,20.345778791595524,72.5390516272684,67.9754658367357,0
1,0,3,0,3,4,8,0,2,1,0,6,38.6852339258541,82.13500665675691,83.47760713485498,62.92819416762965,73.50281833135264,9.438402183657168,81.7320600243475,99.72343173750092,22.28297377502163,31.190178617871645,39.54058187567008,78.2576507080266,1
3,0,4,2,1,1,9,3,4,3,6,8,23.820570651165674,24.627788041942633,94.1067389846637,11.146767830737348,10.860203188377948,17.206258636688542,75.9143402091598,33.586923430932046,28.152073610787866,22.901734553340802,41.53561488245971,13.470394324433032,1
0,0,0,1,3,1,1,2,3,2,5,8,27.4204426590674,67.85611464701573,0.9860556326394931,78.64301185214508,18.065212683146072,88.11684792806686,16.55602945075322,97.34400976358722,24.3312087689605,63.6405772242165,3.4441380799325017,90.13119137241131,1
0,0,6,2,5,1,5,2,3,0,2,1,12.83077129594432,45.60755673890581,65.7613550758723,73.54171308523438,6.9315821362090695,79.61405651831573,85.31554394692833,27.699080360037776,43.67051921027624,48.25029887266915,39.784175860049984,81.39381165883277,1
3,0,8,1,1,1,2,1,6,4,1,3,50.64193537266499,91.39903574085247,25.859407305489533,1.082763531240194,23.116972121604363,88.71681230612995,18.781796997210332,30.480236280449546,56.74661900108469,66.22818190474867,94.61694857982354,59.033441531736244,0
0,1,6,2,5,1,3,0,1,2,5,6,67.82818051653953,65.63220577321438,53.71855473267853,84.9922071297078,71.23803998823524,20.966961414753037,12.02073453826431,42.90020501694599,29.05174501365305,45.69118507707077,14.644185503769247,9.106885634999273,0
3,1,0,2,4,6,6,5,6,3,3,7,79.02190643613606,79.42345216551463,34.44379569995961,95.73450266555585,77.09349278714964,49.09798260124746,55.29045952677713,13.63013295969907,69.63130148878969,14.02938349507481,99.87621425447863,62.17840639790951,1
2,0,3,1,6,3,9,1,5,2,5,3,13.640335257267445,33.861980191009025,51.13202510249979,13.782566010166065,8.75073334446651,60.69088529260623,2.7586604445613117,64.37709187342794,90.86389577575987,7.282331871061332,60.69912868380833,17.112721407552844,0
1,0,2,1,2,3,9,5,0,0,2,3,78.91567792596386,58.71399614483385,58.180610287121794,46.7310386172665,9.591894094164498,65.77969338644695,99.28032696546639,69.31791071101286,86.88734659607076,33.059730200737725,4.054974443254544,1.58219868447943,0
0,1,4,2,3,0,5,3,0,0,4,0,17.53822335819595,40.422552427645975,59.891929019025646,86.13913442936385,26.96339045189199,7.259651297922332,14.509978965947523,71.96966652069436,29.94836803493396,29.814487640846043,64.55130060755444,12.700986087367427,0
1,1,3,1,2,1,8,2,6,3,5,1,56.423292127019884,31.36912768827873,67.46266348430052,67.05812891715276,34.06194380597538,67.44411898918062,81.51387363943037,15.63774316182701,80.17869129594817,40.1624189256004,44.57643508882103,24.733579487030887,0
2,0,8,0,0,0,2,2,3,4,0,3,92.08630980607887,91.0753250837551,84.21492205160953,4.329882967776488,59.58937342542823,61.027515175030686,51.290687239831975,22.922111728928527,16.596436379115364,88.69150501092412,95.83690311750722,0.011016354637249925,0
3,1,3,0,1,1,6,5,2,2,6,8,5.336056296205394,21.10976986266365,32.831065808221425,4.167628213980079,28.639050389276854,51.8047806131832,0.19811818463892905,84.3619766332935,42.63771818164328,2.8674242774359704,91.95029183518064,47.18942590548626,1
0,1,8,1,2,5,0,4,0,2,0,0,98.89347301983771,3.631375579049223,95.65038432576564,25.628046977661334,64.41642781927686,59.68992069671922,7.306282521911811,49.93400753204485,75.76087058855725,11.591644901965958,97.496107589137,59.9012480456016,0
3,0,0,2,6,7,6,1,0,1,1,1,16.30201814202281,64.53581015286342,77.5556358701955,99.40191895435204,40.083974967271004,86.47678182379661,16.519962277668654,6.56546846356072,86.50817651551117,5.443579083986072,49.04286180936052,7.589248221583455,1
4,1,1,1,6,0,3,1,4,3,0,2,15.893640451888402,5.571740366309608,82.53883744704349,33.136372505072345,32.877069203681764,99.59057152479845,53.12005355577206,92.93165427107736,53.82201096834366,38.76515741478366,65.66285203807917,0.6996278760464048,1
1,1,2,1,1,5,1,3,1,2,2,5,4.779933363965128,31.01996641524083,37.090863683015286,77.45482618784922,66.9285798216721,91.14201489302386,62.97694947491165,20.397519539996512,18.101253162057784,95.40176371523987,71.42124813616775,94.98768304132125,0
4,0,1,0,4,1,6,4,3,3,2,5,70.45209511868687,53.49752206627695,18.588621490127586,52.93828538491384,37.93186313288177,97.2393588672408,65.3662283376945,54.39557033713239,68.97167903632223,87.14735860791875,53.955414749567666,28.41985720113027,0
3,1,8,0,4,5,7,5,6,1,0,8,93.28478884081274,37.42457150057379,67.2036203402333,74.8827965890216,5.5584668777920125,26.84720629313976,0.5157704735003543,76.87843428675387,41.264543775674944,70.22137734853337,28.326671800584347,2.199603959684371,1
3,1,7,2,0,4,9,5,1,3,1,1,13.393874605991362,30.48297814118729,23.110327070933323,43.13018862579048,59.5518005748345,39.507029066368574,60.42174716466672,91.18756007122913,29.31876352921412,43.83290548623558,63.41215714778765,57.21143068843566,1
4,0,2,0,6,2,5,2,4,1,5,0,37.82463912630105,99.47422123750623,1.2278113107156763,66.02135405533856,1.9856495844109756,38.90272924030156,90.92306412451552,43.35863210923067,56.60573190789707,36.93528344309086,8.410702256457082,8.058840446261573,0
4,0,1,2,2,0,4,4,6,4,6,3,45.762490365137594,63.38591497776379,43.61035750525745,20.876172692287764,24.06741507214093,5.71803460919037,99.77229960050053,35.463851226585454,14.07139125046556,56.323199761036655,31.330604835972963,97.37964985177851,0
1,0,8,0,6,5,1,4,0,2,5,4,85.62363716947283,45.2128291924039,19.38112918546464,11.59399755079792,76.38455146687471,72.32941967633526,9.34781285045414,80.04436645691531,96.0899932109889,62.14364599102895,36.354717999450834,82.14396001646301,1
3,1,7,2,3,0,7,3,0,1,5,7,97.17332542480636,25.719651698100364,1.1097030607957303,54.99264894201066,1.3587037680910852,48.75799005517497,16.60381878491869,44.717029629659876,34.675268176937315,85.75113613437703,63.32584344663299,98.31267907966655,1
4,0,0,1,6,1,7,2,6,2,1,4,95.801449327639,74.56721144884139,92.33710703109278,0.9240939704535212,44.42246997811778,87.79452586007677,12.858314347045408,38.09188479035668,33.63834098309635,96.62771605195098,19.80916527774562,79.79763221581352,0
1,0,4,2,2,5,9,4,1,1,6,7,37.12653456092036,70.79082460560649,26.201335188448137,81.93338635780226,99.96206860452308,57.190828678841044,25.678528122794162,33.690156234873456,9.174069267188145,55.368706371037604,22.924334813403203,82.21727173708156,1
0,1,8,0,2,6,5,4,2,3,3,3,58.26899400773878,23.97640264492349,70.67132688120638,56.849131345761194,67.0759043884572,46.57657518254188,14.461330795147308,70.70047015271412,31.173810863497152,40.47120404361737,17.109274509106175,22.943812673876508,0
1,0,2,1,3,4,4,0,5,3,3,1,46.33391046595605,0.41333073699133527,17.966183222794275,88.95771083857191,83.56971326725149,58.89037387031271,61.586190105037005,13.781105197867593,81.64658627557002,19.193248908024184,17.44548216801437,91.75270373788,1
2,1,3,1,1,2,7,3,2,0,3,8,78.9488800318811,85.3564213644493,85.15619770646914,58.63080113920011,46.61604930871322,78.45792889305199,2.4584839393401614,73.20278234749794,30.102368467607565,52.13208708578967,86.8872537382212,26.509508359522517,1
3,1,7,1,1,3,5,3,1,3,4,6,41.14756522806709,79.78107952128093,52.501050793731,27.835552984676514,89.48864540197744,85.40640950783245,13.100827148567884,23.210616660592187,74.49401561687418,20.527392454881944,4.236664523235345,81.0217291173521,1
0,0,5,1,3,6,0,5,6,2,3,0,8.336556770936188,47.64052882967855,62.01016235299217,4.3838449455052775,73.22465071191137,53.12612903760056,78.95898901688828,45.52084547902196,55.907380155098515,46.584117265210686,27.954972722771277,5.8462055801369095,0
3,1,7,0,3,3,7,5,6,1,6,6,83.51894829812078,86.77798276121119,28.566964205340295,18.788759004317846,68.38059783476513,54.882675425923786,40.00596596414583,5.867334228534926,42.839546956873086,72.55285777276389,40.34140080738812,70.7136893304284,0
4,0,7,0,0,5,6,2,1,4,6,4,25.154878819739057,63.33333307931056,24.139861237949734,41.63060948951014,48.475210768151335,24.208765421357768,7.4778690849507505,6.488514663785427,86.91035078857742,77.62160628744022,51.69766367897803,49.957367031468955,0
2,0,2,2,6,6,1,1,3,3,2,1,83.24701305371549,39.00500367064239,82.33509785756202,11.912807997151088,25.067783566825852,30.593793713892335,78.27179556753235,96.10719778834736,37.548151751502544,82.02873781363135,80.44070549044467,41.8424248236191,0
4,1,8,1,0,1,0,2,4,3,3,6,47.896334111413466,33.76704544202062,30.346920763613163,74.45368556559698,81.77023726089246,29.939966369733817,71.82351525770035,3.188368921498619,63.33923538607037,60.67722551868777,66.6333874311897,77.17150967874636,1
4,1,1,2,2,6,9,3,5,0,5,1,93.55835253067968,4.761320364907762,43.57462078489483,96.7268568731565,80.13779136149178,17.511854058038946,86.90768560915642,8.81876232716764,9.38467104704902,59.15857773244717,11.529417822612976,10.789896496412288,0
2,1,7,2,0,3,1,1,5,0,6,0,25.393262586191145,33.63018568124545,21.770854273581264,33.384127384975095,48.691221902843616,71.29988626380178,31.815549693770773,23.382246542070817,85.48835305484918,79.37718116902805,20.332197590215173,23.16767050265762,1
3,1,2,2,2,1,3,3,5,3,1,6,72.71898119809921,11.430156118816326,64.28958059491916,51.79816988045918,37.78215870828083,24.845302324299478,4.336049920329598,42.018787239670196,44.069993949239276,91.82605681368977,2.442554868854885,0.9085939403309262,1
4,1,3,2,3,5,6,2,2,4,2,6,68.19598091332438,74.4656518091211,8.648019390612284,92.32183653418174,33.73789193550982,1.9368360434044996,40.53834738879808,95.61960029766561,13.983811147756853,12.849424612765192,41.62249642044905,78.04489197972603,0
1,1,2,1,4,6,2,2,3,0,3,2,80.07301358048653,2.0680512119179095,7.65229100158945,14.436597487733916,82.38206339883736,71.64078384751609,11.991266112545718,13.21972070225067,37.99001928813289,10.838491839081588,75.1616228884073,8.002094787790314,1
1,1,8,1,6,6,1,1,0,3,3,1,97.91488495418547,57.334301547280454,34.29883904620537,71.09891223013621,12.144237876557817,22.04767286392636,88.47789466861661,99.30290807007458,78.99409970828738,90.0367221638011,22.68565191917601,66.36128884381661,1
1,1,4,1,3,7,6,0,5,0,0,5,11.142798441083624,10.343439933564158,38.526515351906944,0.6909044257054298,26.395517183292682,9.428515996579655,59.194161609840855,92.31416551990016,67.51713653452515,94.0418031200459,3.967626962214621,79.26760412072807,1
0,0,0,2,6,3,9,5,1,1,1,4,4.257379083858803,51.01587375230739,69.44858945272658,23.336805881104837,36.172312287622766,50.733246110244046,87.19533542860069,33.63158816194067,85.71949400077843,65.28951508621861,99.79161285480232,17.70678685327508,0
3,0,2,2,4,7,3,0,5,2,2,6,37.409562477990136,57.28649074653478,34.000532985140865,0.8932944593872394,77.80731449613285,70.7956029268339,10.259270478607075,54.77866702654387,2.5471623059562964,22.226819192241653,85.49948166555052,80.96069322788655,1
2,0,1,0,2,2,2,2,3,1,4,5,10.273057159621535,3.8653802773180312,58.52036194798583,37.838219093866435,13.530363380609733,59.618417728162186,40.67366621721921,99.05649184653159,67.22650803937049,4.643670030081271,51.51847144033103,32.67966741353992,0
