cat_feature_1,cat_feature_2,cat_feature_3,cat_feature_4,cat_feature_5,cat_feature_6,cat_feature_7,cont_feature_1,cont_feature_2,cont_feature_3,cont_feature_4,cont_feature_5,cont_feature_6,cont_feature_7,cont_feature_8,target
0,1,4,0,2,1,0,46.48665807523864,50.93404692816973,17.984371331205693,70.52548001638932,57.28600453459318,60.76580411473773,53.250172818142794,27.660554453593768,0
3,2,4,0,5,0,0,42.77497948213672,84.17449921996058,56.60907896151357,23.324881847289326,28.00066591014694,15.68477642643218,11.967061170195937,60.710003624104495,0
1,2,1,1,3,1,1,99.5047325085173,12.43390026951624,47.63974874917681,31.760143153501865,5.0487893865471705,38.09560431289014,32.955767762971675,93.16808387047826,1
1,1,3,0,1,0,0,71.98255159388214,44.954801459031124,32.309689688255496,56.33686060763197,0.9405188575103751,62.04129609922274,97.83338980386593,57.47763281847224,1
4,0,2,0,0,0,0,42.689050183687904,66.10162942871571,32.25205141782729,75.16070122232668,14.875960847127557,9.560944921199821,99.51172622307658,29.304072310104466,0
2,0,3,1,3,1,1,32.30934129202668,96.98021410946058,41.86389431093415,26.162362869328792,86.07838780443339,82.15020843705899,65.14836712206098,75.37110287253647,1
2,0,1,2,1,1,1,36.07928458161859,9.215969205607333,39.52164678289504,31.029040318701174,63.877798305289616,71.33438045535773,30.34371794500942,81.52668936644403,0
0,0,3,2,3,0,1,52.22701996731595,31.632576940236522,25.85174914250886,18.11575459986289,76.0823644558962,69.49878159663771,39.94795670625222,32.7865709962682,0
1,0,2,2,5,0,0,25.18540100210457,27.16753708684103,94.06687505407186,12.66723138688527,44.76887280577214,13.49811835312471,55.454342317767,5.185188043399103,1
0,2,4,0,4,1,0,77.4878273771824,42.677267323342825,28.980802664728124,57.83486206337105,2.995812058218983,80.94231366595403,94.830177214145,46.429779996774634,1
2,2,1,2,2,0,1,43.22092280924882,88.90688521298587,11.947404883152203,90.65739512782388,28.763137226807224,51.20926246846677,78.19075603967651,66.08659168300957,0
1,2,2,0,0,1,0,95.54508186179046,12.795300331388349,85.60816282000495,42.281815565047154,48.59439824419704,73.29784845819545,76.43348844191577,18.845978228085936,0
1,0,3,0,0,1,0,33.523723791979535,21.31546653939146,99.04421560602876,53.65560715483142,24.623282365899847,55.66786591198037,56.797344637261624,21.53562136043433,0
2,2,4,0,1,1,1,6.705727352161828,89.13147584792873,86.57409847889191,16.41181442331776,70.3911905993309,90.57650247602295,43.99043765198075,53.494851355606144,0
1,0,3,0,0,1,1,89.76321303386645,29.14606572888462,64.20568621394506,9.805088990270638,15.156405762880121,28.714473341368553,26.681209034947308,31.023494538571107,0
4,0,4,2,4,1,0,62.67507231327015,51.05084164814326,44.40613937977136,28.40204259761481,34.65833220751693,69.88499646078145,31.979079863795,76.29532353914762,1
0,0,3,2,2,0,1,11.165733908716668,50.41537535623056,67.7015200243659,51.15677390470415,5.006763403476211,5.764849736093913,36.26732107694956,0.7816106977624249,0
4,1,4,2,5,0,0,91.99547733651346,81.64474306605248,58.0178386933713,58.629803404413124,17.138457557679033,70.30303194592115,79.46572838774935,56.420421495288444,0
2,1,2,0,1,0,0,49.66326510198679,99.57090931216442,83.08048395968957,60.86724576055024,28.254835632053787,16.1777356687425,5.6541748634829965,31.413123957778588,0
1,0,0,0,3,1,0,21.369395564777683,23.628174948549365,67.01805232367781,96.04532659676788,83.31858400897698,60.62568005695478,64.10159854859276,42.65391090022449,1
2,1,4,0,0,0,1,75.0271624181177,55.45788624655296,98.63545668430311,98.8154592030106,84.55306784809616,4.889978627302938,41.35930492134814,37.04905843440734,0
0,0,2,1,0,0,1,45.90405411801609,72.42648395441938,38.38135345152468,74.44053206361558,77.82381480597896,37.48250148706703,91.37618667053798,12.894806829491623,1
3,0,0,2,2,0,1,54.92709241428102,40.75252255368511,72.72061016282572,97.55382779910212,63.420769761802845,5.374966031775886,49.016897780929455,87.11587755839116,1
4,0,0,1,3,0,1,78.02098391951637,8.684579183717311,51.84872496936109,98.64068040865021,29.42817539960113,31.512824543681717,85.6345219791314,78.26539672772284,1
0,2,3,0,5,0,0,84.01902500569318,57.72734220828376,55.500372651785426,62.793202049953976,38.00313965687063,31.907791588249847,56.63047284496844,72.98468388375397,1
3,2,4,0,4,1,0,51.08532060468225,4.272402536180819,16.451454897960684,47.25918362996588,12.637402071077354,89.2035316196267,45.3844297266151,94.06904994592591,0
2,1,2,2,4,1,0,46.24219516877298,28.713897178398007,28.397143015620607,43.31046596948854,7.88371912010869,72.03193096258993,59.996109776928854,63.42418635513194,0
2,2,4,1,1,1,0,65.7834274231092,50.335185521361204,98.3607207529132,4.239091084674341,60.2918438272715,57.888474655325204,58.66118449367188,60.076483034460125,1
1,0,1,1,1,0,1,18.480983249740802,87.05756782245795,45.57856571978408,69.97802241349589,79.6961826868392,18.239869009248633,50.45386969642236,76.41105144672821,0
0,1,0,2,3,1,1,76.4270571681439,77.1584572529387,35.48436243726986,75.01318737502626,99.41638660424154,59.98335832686903,2.5074690687061363,92.57675523072812,1
1,2,3,2,2,0,1,12.670658652405464,22.64194519816405,0.2440090764880165,86.81696137424288,41.390254781235654,4.0711257532942575,90.5595072778968,34.47060256569342,1
0,2,2,2,3,0,0,85.9680094511554,65.40050164713575,38.766387921485645,39.8424827352506,40.56279235402393,89.02815311514122,56.38903954416319,26.827681344864363,1
0,0,2,0,3,1,0,99.97169973175384,34.57749238581352,76.34319148093061,40.8616758984929,37.56316674201998,95.41533303337653,77.48928032311034,5.325761823802289,1
3,0,3,1,4,0,1,62.47682564793169,21.230415860665055,34.49738482937262,28.244337088993543,55.96669331481101,23.25518642623996,7.444409858197898,2.665603766396474,0
0,0,4,2,4,1,1,54.766030143139446,44.574726076865666,70.56908860619814,93.08468528251466,10.924656335948658,13.797964702845045,85.11131461045747,57.35214367991617,0
1,2,3,1,3,0,0,24.123710883242023,11.827778958317992,55.59740432826925,89.41577805156118,60.24511690501778,17.865467173598294,80.64568573803493,60.96040042283081,0
3,1,3,1,2,1,1,90.45635050821839,83.75258627653042,90.85234401860154,21.911101146912483,40.73858201506517,10.362734757431635,42.90657384765232,13.74701358922944,0
3,2,3,0,1,1,1,79.21707114977032,58.19110546544004,49.21682913852514,47.343195450896644,18.353848334349376,56.54238927416464,29.153084495103098,99.47961654814446,0
1,2,1,1,3,0,1,9.023531922140515,7.5171045022825345,36.36020871841574,55.5524156786616,37.42611382032515,27.6466671332524,81.52969267529431,61.31209771159071,1
1,2,4,1,0,1,1,26.242512432518495,27.117956545345624,31.09236157785937,88.05013456516139,59.900851486294506,42.42539028542848,42.475377913367076,71.49759684947315,0
1,2,3,1,0,0,0,54.449405721622355,95.56873364212419,30.18117837037968,25.112994208858442,24.44957734213674,34.20980665796153,82.52178962679146,26.948638112571988,1
3,2,4,2,4,1,1,15.491156526602001,6.93081955692606,70.47527044258192,26.809186216900983,6.555681235304078,63.23409054253278,37.84910109743754,16.947179332255914,1
1,1,1,1,5,1,0,81.63781330823846,90.190706874159,21.813257997594704,18.1547391170903,19.70732067256463,55.484045825830485,88.9924208274088,27.575781036738313,1
1,0,4,0,5,0,1,53.86860547045412,80.5536549334218,27.909243185494127,85.27809560468879,87.0573064217865,59.04966492531402,51.41654190180276,3.1889699119917125,1
2,2,4,0,2,1,1,15.878526076196254,18.786794485983126,46.22579228508994,27.651581023859695,73.9470075923281,80.91191296694976,8.464689360743261,26.013696669241938,0
4,0,4,1,0,0,1,20.257477171974124,58.7264489682097,70.60665119379613,48.40848504393052,77.26217184026886,67.16533520527837,87.53558761483555,40.4307644473035,1
3,1,2,0,1,0,0,77.64427337164501,34.7781453692009,71.24665845925233,94.52297884910213,83.91199878531962,50.938125026482986,52.06998734166515,55.99334335088544,0
4,0,3,1,5,0,1,12.9535915005359,81.75566902434596,69.36305928437741,12.090986198194898,53.73788195592435,96.15923833558978,51.82588281744363,65.14618629025841,1
2,0,2,2,4,0,0,77.54630912194783,28.148227174925967,97.42236559132114,48.499898580924736,37.21140954369706,3.0206059678709263,24.49882151758449,72.96580504961095,0
2,0,0,1,4,0,0,98.08155756576146,33.84933657850738,82.12763382500438,19.511200350702417,58.831830011426334,83.26895106497496,81.78362855493113,44.07547123000596,1
4,2,4,1,0,0,0,99.91207604358944,8.515455628488711,7.079829949733396,70.56860467302202,23.492037517468624,61.58699459626733,23.864321555514188,67.32642179326366,0
0,1,1,1,1,0,0,64.12387637592845,81.36236375271291,86.21217357125366,5.988268997701196,3.971995497344194,97.8815056888408,53.63349842184187,30.676445370367013,0
3,2,1,1,1,1,0,27.77086888747331,99.86620966391804,85.96368706294561,67.38592416157962,39.34547529181675,45.72078023586889,5.383763471901403,81.15677443882537,0
1,1,2,1,0,1,0,68.34189633589138,4.391896529532646,85.26619704492265,0.7902597244585419,13.10699818488864,49.733965776219726,17.58849064302055,78.74238339444489,0
0,0,3,0,3,0,0,71.15564087190052,80.3069675330929,40.9570123027172,12.709611725941372,11.886328270562919,58.98896385388392,80.11836864908992,95.72666243363626,0
2,2,4,2,2,1,1,75.33809312986783,82.12113467192245,2.3237822325004154,58.74753796433373,39.8444777905768,54.49220282740368,8.262195726750676,37.030914390050675,1
1,0,1,1,3,0,1,53.443110687755336,61.43364082780176,74.10339085426791,79.22270379657122,96.74037608522231,90.61219922301127,29.634289965629147,83.47806754304185,0
4,0,3,2,0,0,0,90.20670021311861,47.277644098630155,52.56254463257059,66.96169738735598,90.04432634486128,51.68706635914748,5.558092506774626,63.071599719188896,1
2,1,1,2,5,1,1,82.02663413059844,28.609871299902533,57.47300977258048,54.46378128027176,89.4507609736323,47.77321581314112,87.27154577626268,86.96707833373719,0
2,1,1,1,4,1,1,45.962285233971755,0.31512615440483227,94.25849005953589,0.43093913101418524,41.424011644010314,2.0493454428297864,41.263493746850976,12.916376271034814,1
2,1,0,1,5,0,0,28.03266268815897,94.24835113289905,89.52300340010945,93.54410526267067,87.91391002081552,1.5933831084307015,44.11244363842215,86.73511520346132,0
0,1,3,1,5,0,0,22.534261364792098,32.749155296237454,50.62990583114812,69.76889303780364,55.2037502927853,94.07285460742668,97.88497223275445,65.85472615062282,0
1,2,4,1,0,1,1,40.37072328343718,82.39420198157488,50.97434171000701,10.026642755691162,31.825660092990084,2.2069776454759715,86.35889237367041,72.89795464709613,0
2,2,0,1,2,0,0,33.41370930048026,88.02709454577892,38.979174603094165,94.93071187675976,77.0070185938448,5.088592597740982,13.265227404243518,54.89763655901071,0
1,0,3,2,0,1,1,90.86287955843684,10.432154153976747,70.69236606236345,60.1298588536587,82.965326808643,74.93734134697121,84.6189045448595,74.09855631742086,0
1,0,4,2,1,0,1,69.36086229080657,33.99995385176856,65.34640754868542,76.05229267675455,22.720087316748383,64.34903035709922,17.85556189833667,79.73703031686406,1
3,0,2,0,5,1,0,42.20865710390969,83.33882059425123,53.6013671608132,58.37040977669529,15.914875160163444,19.05078420191454,19.49150292377263,64.20490117819695,0
2,0,0,0,2,0,0,65.04148144755034,38.12914911209092,1.8977898660760495,95.10125239702279,7.251014982344661,78.70442127544673,41.633754638598454,95.04127649477262,0
1,1,1,2,0,0,0,68.15635357427611,86.56718105600221,89.12460214047103,39.278912848273684,99.10905433587448,65.05345957337923,49.44135042058092,54.950893526524055,0
0,0,0,2,4,1,1,59.69177385644298,8.305428991849805,20.132288421336465,52.758710374146986,2.847693287926989,26.455578700205308,28.517491046907516,67.4476101643514,1
1,1,4,0,4,1,0,46.91026130400855,4.581011310870431,13.703828425308572,49.03862592424718,31.53801100959782,61.82005933853312,36.56499930644404,30.06851998644998,0
1,0,4,0,2,1,0,52.13150872133787,70.24894953872078,49.769274441160746,39.680782425905825,70.44369268809557,72.34146167653185,58.94226420718681,15.90912551744761,1
1,1,2,1,1,1,1,64.53098170083884,45.245970202429184,51.30435009919584,6.801331673921995,25.839298960610957,77.00123539172813,77.80963024861558,32.687806625799546,0
3,1,0,2,4,0,1,91.49385961940378,35.14784500334329,99.20265573741932,21.107362135444085,18.34791447634858,95.46113129260105,60.0772464947176,6.286450752624817,1
0,1,2,0,0,1,0,10.070063628367743,1.5639826957217107,29.00164056532606,61.58829305120089,27.98807294215735,25.932244203916166,35.94414969813422,49.08544559398301,1
3,2,1,2,2,1,1,28.77156746017092,31.275852971686625,34.20600257677526,84.54993488688619,32.64434845323376,10.12260011432835,4.939193976100997,47.12254102717436,0
3,2,3,1,5,1,0,37.62515942534961,61.24041557390755,66.8907993984793,54.67733354507875,86.76261144379211,11.510068371713311,16.973536687905654,67.38414959437067,1
3,0,4,0,2,0,0,79.52254895438058,28.459995987137255,93.86931466652115,17.616058225081986,18.86947122622461,42.25627847873496,79.15610311833721,87.65494743868311,1
1,0,1,1,3,0,0,84.8756499486231,10.050004583297877,27.217676616932916,68.31595947505478,59.002984716034376,39.6457388685669,93.07252047387243,94.7670222857706,0
1,2,1,2,2,1,1,82.29130333768907,33.540741306012286,86.90463939014212,61.85986026826726,49.109267407787485,85.24939845501184,79.3642903757551,12.805557345513474,1
1,2,2,1,0,0,1,7.898882871186597,86.96086086337225,33.557564214006504,51.50705709240789,34.41425281268964,40.36895341025987,86.64099024230015,86.1707310735318,0
3,0,3,1,4,0,1,17.53757607256875,78.85179684115522,76.68603578132026,42.3203472313361,69.3903920672053,10.905829383174826,35.180431319356046,9.530447911809636,1
0,0,0,0,4,1,1,71.99203436901288,33.76595120068417,17.00589534347232,39.26881690709697,96.5567427305905,33.726111694095394,92.81446419156657,66.47432312578799,1
2,0,2,1,1,0,0,64.72043208012339,98.86544057096299,39.6190767522144,35.06399160283586,27.1616946261109,45.18222192278244,13.702066937345315,22.476696344695412,0
0,2,0,1,0,1,0,27.45916425461391,30.98277382972041,30.963553529511966,78.92971588228363,89.13806474876472,94.03882137749812,55.44859132597884,97.22713306008617,1
0,0,2,1,4,0,1,8.29389235691458,90.28203698104787,65.92512338836379,86.51928342802601,11.364546391582152,40.79335886678712,59.19402369214721,5.822152463988306,1
0,2,1,0,2,1,1,39.80529872514471,90.1041233147142,77.22753310772893,2.147645897252004,83.79225995805838,29.80312010581362,94.88639801117819,85.97292147870193,0
1,2,3,2,5,1,0,60.106485329737126,39.690198922894126,34.86936159521693,62.498423325501285,95.84735073743789,25.75664460958865,15.776991990191702,94.10252425711137,0
1,0,4,2,2,0,1,11.162657923374631,14.223881387117732,69.03458901921454,34.33457985267347,24.055029321783607,14.973561467973928,10.258291955397292,89.95368206894169,0
4,2,4,0,5,0,0,50.04691667455753,6.987485890321732,59.85558431584297,21.560425280468863,22.134862919425625,59.596075594711415,57.11634920938916,16.62566193455198,0
2,2,0,0,1,0,0,80.93177065533719,64.1132106043446,46.30753023505797,81.70798938227462,64.32764237328993,53.667062161241915,53.81535469658451,23.711709493611444,1
4,2,3,2,3,0,0,69.46227918239441,78.87810169285395,31.16805079276531,50.459569577666386,41.329085720177204,27.154046049829784,48.22336259180108,93.14581586014639,1
2,2,0,2,3,1,1,56.81281945942449,9.946340668678221,83.45899372389735,82.57480039654935,28.931162357112903,69.55073979347523,80.51651603176052,93.33979750695114,1
3,1,2,0,3,0,0,63.28162607454517,38.64601862006918,50.81043841017711,96.00880033217533,9.872403894757753,29.911073198453273,11.337423060071295,58.800802764874504,1
1,1,0,2,4,1,1,6.560449615293573,93.16913650419706,7.951317987367313,6.385427569787494,50.870855616458186,61.467359140978616,45.33482257874323,98.95844688909499,1
4,2,3,0,3,0,1,59.200087650361056,69.59057723467103,17.31457391464877,11.716773501885214,35.315795666756586,35.23257380111098,53.47572740429636,36.87051205030155,0
4,0,0,0,2,1,0,19.272580999639967,58.08989847367994,92.6643842685706,42.85274739067895,48.74850253705928,69.51710878217347,61.504741924082495,14.321142434311717,0
2,0,4,2,2,1,1,33.29077036159971,11.775735878283811,82.15087306231669,40.32462055263687,18.245095303798507,50.6662740050526,76.51414145394949,7.175224111191792,0
0,1,0,2,3,0,1,64.35508043208456,85.43802714084455,36.46261719093814,35.30335562837613,88.65016384131272,4.010398059910747,57.498975484777795,9.265002728420967,0
1,0,1,0,4,1,0,21.547984146316523,5.261239388617145,76.03157819009624,5.119280715036201,99.65646434712353,38.93828630844438,30.248533119631162,15.55972861511944,1
3,0,3,0,2,0,0,58.08411701403242,9.747498801984978,32.58550405607941,40.519056242142696,83.42608180947279,71.30522695664689,62.016990830473574,90.66756540293997,0
3,0,4,2,4,1,1,58.05166619556827,68.33402668880541,44.84596737411004,88.57638466389088,5.096347375661003,82.28814539634865,61.908800821647404,31.111351775114205,0
4,2,0,2,1,0,0,28.912143752526053,3.327030797673458,57.43777966454602,37.22036876038194,70.24862432360717,95.59058250411445,43.56962208033636,34.83600186922562,1
0,0,3,2,3,1,1,42.28435252905898,19.575083167591657,53.4024956768849,2.813127891843392,88.53890209966353,38.93969350519227,95.6441449902061,25.936492941121337,0
0,0,2,0,1,0,0,14.939773285727087,89.46473478974788,10.277003857138967,43.46611195366972,47.44634295881692,9.428027741331292,17.18336984966359,35.31980469302599,1
1,0,4,1,4,1,0,39.71771972712097,26.237015982229405,22.042345725540123,51.260735751007104,99.46572044130797,96.17557608724407,67.07519238751814,93.86553879192273,0
0,2,1,0,2,1,1,74.15023056491953,4.375467682118927,71.40254451081756,28.32534969360536,70.49936624895162,3.849076753199976,32.655548180697416,12.086896693390747,1
3,2,1,0,4,0,0,92.17170848768535,29.875997343183023,82.89743342840535,94.95897368394019,89.49510884202626,10.57542550506959,65.94702363486842,27.46224182924002,1
0,2,4,0,2,1,0,66.84682747843014,53.70811242319953,55.917509525250686,73.08081773651516,14.538033488247192,82.29858501305416,28.683624483900093,64.95457594314684,0
4,2,2,2,2,0,0,22.578608307483904,27.682063010558966,64.01419987139056,96.41267621480085,49.01623963305792,62.70264037612575,70.13271526029071,4.063737124183387,0
1,0,4,0,0,0,1,23.73946834441939,86.36657438420443,68.77412062827271,18.183451132562855,15.891700813940579,30.895383740328874,96.37681808178085,71.4516086640525,1
1,0,1,2,3,0,0,16.244258617672525,17.224355074778973,3.8861069299869766,39.098544993865936,94.91701630513734,74.13910995710836,57.91212483826118,47.26897916581249,1
3,1,0,1,1,0,1,3.957618067891844,85.07177661676344,92.65031912865818,59.50688903869009,85.12794903178586,5.4680695153500825,86.59882225962848,41.99461291290396,1
1,1,0,2,3,0,1,78.74456740752811,3.317045833906296,88.23687325330872,0.4353364341121324,46.15184163817009,71.3712504941675,14.842633571054142,50.68981051254704,0
3,1,4,0,2,0,0,93.56720867688482,45.83085031140944,14.102082518844583,38.02920846469221,75.32702078678749,38.39844691979422,61.22972780929413,94.18791929215044,0
0,0,3,2,4,0,0,65.1443334533542,60.882842561039816,95.85360084066137,19.929241384502006,82.00050826169523,41.564884762119,62.685631590500755,99.9090176490341,0
2,0,2,1,2,1,0,92.2255633266775,31.417280265440738,30.26336038903996,96.95613358160774,54.81908688351268,6.325315089628014,58.158913102787324,90.21242365898568,1
0,1,0,1,5,0,0,93.79745039207798,47.02544281826727,85.77151843285942,49.379103464942844,49.92606542667167,72.82482459469823,41.87018895661414,2.2609757681967158,1
4,2,2,1,5,0,0,8.512528966753408,79.83796424238321,82.24033344338866,22.366038514623675,37.987104734765055,33.67850416405871,48.31777523865841,67.97061833973031,1
2,2,1,1,0,0,1,99.56652006876368,87.99694446061042,72.70962586915005,89.05250097597694,31.887376851304015,30.32258573067518,77.4612333243092,5.622155849234178,1
4,0,0,0,1,1,1,72.2161515476757,50.212802146581915,30.112321368505047,9.324248996411876,91.68430782597208,67.28647600771983,87.47743644157157,71.47310885468046,1
1,2,1,2,1,1,1,17.986514224528648,50.620741321816844,23.675169248270656,70.94556108273366,34.01814749232138,46.210846026800525,18.77688619312722,6.82729819379121,0
2,1,1,2,5,0,1,99.35210705394944,52.45189882637876,19.516338550633215,29.841681846735966,50.19168032355093,32.708849906968375,61.220877019283634,38.64054628871174,1
0,2,4,2,0,1,1,6.172133128594792,79.43259400062776,9.228246387258299,41.219006967703834,19.94944499995457,51.39429437113634,48.548877879731975,62.14545773484509,1
3,1,2,0,1,1,1,16.002956622500662,93.71333213664073,97.02684917167372,32.571710019912004,99.39044284916083,20.69697257979182,63.76353386953062,94.53741249735846,1
2,0,1,0,1,0,0,0.05737121341634621,73.65210485991547,82.17334684464129,59.31540727611014,15.062979441210977,26.917781219220604,54.191165790999506,32.34718377477259,1
2,0,4,1,0,0,1,71.93103276623522,75.89881093680685,22.115929823073344,90.6749395387505,16.72267493583337,7.029937312605883,60.49831716405232,42.16052360763587,1
3,1,2,2,3,1,1,69.38012329233064,44.03836776290721,26.429522181511842,64.26361411618797,7.893240024195281,17.6503958863926,85.22053941505217,56.55105946428547,1
3,2,2,0,3,1,1,92.83890787204419,50.33750868938146,68.06155831915656,70.89570206175404,0.9748254087873054,64.5213243846295,62.572951003228624,99.87085466711164,0
4,1,2,0,3,0,0,48.1146346712612,0.8952421059681304,64.55564426645961,33.23315729031946,79.67130503029385,6.777044370620022,31.16838065293328,42.985131728497336,1
0,1,3,2,3,1,0,41.6419409884568,58.52933529307941,62.11872340792885,42.81505869963031,84.107990176726,93.3378691588718,97.97237916548366,62.33801004462096,0
3,1,3,1,2,1,1,43.826158363809455,22.696528812501782,99.6312902961863,46.24291722694598,76.51039808204611,27.496972753008684,90.42031981065671,14.645199100394347,1
4,0,4,2,2,0,0,51.6385644197068,42.18009712257009,83.95387799598274,75.32017390350947,37.41900095079471,31.117580146861545,52.55511179722521,52.31599294049085,1
3,2,2,2,3,0,0,17.26301292115856,84.89193881651964,29.847617300250405,23.70735159370757,2.541374350253345,60.87713646630005,71.58579340341605,85.77346975411791,1
2,2,4,2,4,1,0,9.463579578796145,45.6220133228589,97.20726303506358,72.22312986206646,53.52000202128552,60.14571683707373,24.950047769240413,13.730874801921978,0
2,0,0,2,0,0,0,55.30485382407036,82.62357140145114,56.56726224605655,64.47067605618754,62.5503910483414,25.61662400435818,99.135312184057,99.12867484395359,1
0,1,0,1,3,1,1,64.6047341437743,16.06650552433716,60.22522323354204,85.40969020145783,4.730333769223072,55.803222059310976,40.88220401319346,31.024186718584435,0
0,1,3,2,5,0,1,8.828703144738947,71.29990214255565,74.61942893086292,82.99613381315456,3.5632974798050054,21.634565843026554,72.20938258703585,67.59394892152251,0
4,0,4,1,2,0,0,16.753110548618565,66.60411320401293,28.86729258227103,36.262878101347276,52.61753839154627,58.51425885950115,6.280316293788846,84.43159369754683,0
1,1,2,0,1,1,1,71.83856949031025,4.010474513665974,55.825240173077084,36.1439682952956,20.04976377810368,88.6162068139431,35.472716545644225,30.021334808707234,0
0,2,1,0,5,1,1,10.527837577760002,15.448351442494213,83.2367851238351,55.037005352854806,13.289404501191814,37.434670154496686,62.44413518813366,80.6945248217255,0
4,0,4,1,0,1,0,91.9646813105979,3.347218554369291,53.738010846628356,11.275570032281824,58.41013681872478,33.94777126570779,9.115238637030265,34.0745525170828,0
2,1,0,2,5,0,1,64.79086218372797,85.78663405571577,33.026605800819674,85.97817242906471,89.51496034908465,83.75530666478801,13.037672754986884,45.529650085670696,1
4,1,4,0,1,1,0,52.913163279889865,28.69598420222892,66.03752426071064,8.59297848120023,96.82050152580575,95.10652984643527,90.3272781120846,58.59367098244168,0
0,0,0,0,2,1,1,31.79344572478342,42.494269969397145,17.9158851274542,15.939893927873639,87.75040237031813,48.260226007634884,77.07115958751136,47.134721542055956,0
2,0,4,2,5,1,1,67.8606222108343,40.44563401434037,79.93225770632806,91.65766886779866,27.54961238969352,98.58064844594261,43.038814006163065,63.14061828105005,1
1,2,1,0,2,1,1,57.01358813913888,25.6352278491783,93.24777263306827,15.315665113109645,85.49494803137304,29.725509277539196,22.924399515120253,19.871551347901317,1
2,0,4,0,1,0,1,79.92577572564217,96.08890232284242,77.4422298286717,84.88188552859641,62.79261254783256,41.36214257291234,94.73663243283812,87.33869945993852,0
4,1,3,0,3,1,1,61.85175171569104,99.77793821756006,24.838937928251347,82.06239004486216,89.49353195110105,9.231235342790834,78.85614341313024,50.260770457049745,1
0,1,0,2,4,1,1,13.700427413887917,89.59350183114492,42.57598538189521,40.312668696645204,66.08812157198719,64.14583673251353,5.771120157306919,0.3548073407867447,1
3,0,4,0,5,1,0,83.28636000753283,47.93679809385485,56.41195690324549,87.24738840794498,43.23438513892779,46.674383381439746,23.000626542263724,57.03975443822776,1
3,1,2,1,1,1,0,62.167191519313135,94.22544943291379,45.58357227792824,1.504444922003667,22.559606043696455,15.112654090605615,44.44683466111585,78.85306879196969,0
2,0,1,0,4,1,0,14.509872873584362,64.88624836414462,56.91356745377478,39.226966907796466,37.22872687841059,13.527494695505904,40.38353786147933,13.488557068038476,0
3,2,4,2,0,0,0,87.45082662934325,58.04967358223261,0.6783120619476946,39.40566196348701,13.100712085584599,55.662246110566315,30.66974834116225,51.894847377164545,1
0,2,3,0,5,1,1,3.443176110360613,50.04718304064957,26.715752115539292,17.97552374396041,29.934250328515223,9.156029508792884,77.97803425960294,20.08475772262972,0
4,0,3,2,1,0,1,37.64032373625577,53.8790004989583,71.72257509485497,36.26786542349796,58.83305446753763,88.71995524565702,98.25397916097522,0.13017026267366782,0
1,2,3,0,5,1,0,98.16030775011909,1.2332878791481372,53.54771240619742,84.35136301723344,56.35722445818817,82.66716520887145,40.55651709282837,64.26749153336335,0
1,2,0,0,1,0,1,77.12041977712019,26.45266171334938,26.747406379784433,48.21036688039049,74.68381866993849,66.75347848925936,6.669416259939109,87.41255550498488,0
4,0,0,1,2,0,0,17.055971416120876,39.467124253489686,8.321900413999927,62.354624730419786,16.308652226633,52.932294173402596,4.341194010385053,61.15431015740674,1
1,2,3,0,1,1,1,87.55411843785363,0.6864247068237628,25.39458924084571,35.052627249147285,54.63289201211943,95.01488792274834,42.987226585915565,71.88753422024205,0
4,1,2,2,2,0,1,96.46806623080589,3.147795694554034,46.40960679382087,89.77143198082427,91.50222197821343,87.8044879362015,67.01595015296185,53.71537955706827,1
3,0,3,1,0,0,0,60.87363124539002,49.473316979495195,53.46612613667897,17.041628796011764,80.36081599589383,88.88017257385489,38.70481035338995,32.593528148105364,1
2,2,2,0,0,0,1,12.37109594611685,30.423813788356078,29.85448858408605,82.25686596013911,81.33183039399748,83.86172386750187,4.0417345733493875,0.8684532899324471,1
0,1,0,2,5,0,0,8.40591789484203,34.68960398263556,89.34551719051646,77.89765293570706,24.902871616970035,86.30812279902639,89.08148971328079,92.20094900660668,1
3,2,1,2,3,0,1,97.13277421514698,45.92725367188646,26.657400034518986,81.58575249630718,94.11546766933911,85.87270029945924,87.65395794924295,28.670833382327142,1
1,2,2,2,4,0,1,35.70695297762722,33.24247578213521,2.70658410843323,88.40866006827602,98.41775109683822,47.298764536657,74.17185403054944,90.6120848000427,1
3,1,1,1,3,1,1,37.4722704097178,88.50336351049722,71.338553373046,58.231236516945216,67.44305995390437,93.37610236320903,65.72243413998477,59.46004699106409,1
4,0,4,1,5,1,0,60.40387302713306,47.16021259255789,38.5725655382674,62.6750624972279,62.23399978371107,18.76931454369157,75.46611587785014,57.045774532886774,1
1,1,4,1,0,0,1,45.809575912728064,97.52128980336158,86.7466720730193,51.23557286870164,7.492391729819348,81.02211712934293,39.003437892357226,61.99491528055471,0
3,1,0,0,4,1,1,29.10374790510334,7.962632111455514,87.21307095452255,98.98403458609565,16.42407694617829,92.44763544186122,99.307761539659,69.64766590719005,1
2,0,4,2,1,0,0,28.264173629692202,8.967556925411957,93.23315097600715,3.8470736289642815,5.011552094965033,32.077004358057124,68.91104311870528,58.24823875028622,1
1,0,2,2,3,0,1,60.31539474578027,73.35356406848919,48.683473798752416,17.446033235059588,27.144669818253785,16.211594509597315,5.196120214934796,14.231757783645572,1
1,2,4,1,0,1,1,83.85879011220949,78.92196555384439,27.696473362633746,83.69100106924225,93.4038532321716,22.291395024340233,30.3542061516631,43.114340530555,1
