cat_feature_1,cat_feature_2,cat_feature_3,cat_feature_4,cat_feature_5,cat_feature_6,cat_feature_7,cat_feature_8,cat_feature_9,cont_feature_1,cont_feature_2,cont_feature_3,cont_feature_4,cont_feature_5,cont_feature_6,cont_feature_7,cont_feature_8,cont_feature_9,target
4,2,2,4,0,0,6,5,1,55.703693111548944,24.60813150762686,41.45395734584826,66.90207814965372,94.09694190827061,65.11340678775112,81.09223306971562,0.8225136672948663,85.68566821405066,1
1,2,1,0,1,0,5,7,0,94.87565237986472,52.34329618075358,20.48130696023829,84.58498840634061,98.94854670026444,78.83061446099894,70.5101551295631,84.25736458444312,31.079360208119244,0
3,0,2,6,2,1,6,4,1,57.97276901464857,61.270497145377135,40.02395087302567,65.06379898958986,56.89023435562475,42.71141045989083,60.624049435242135,73.4891308235833,37.892799849718095,0
3,0,2,2,0,0,1,2,0,35.18160009770745,89.97945887513319,39.502929133442485,43.85721649780094,77.42624726289145,41.23846775951054,96.7213301683872,37.42262835926865,10.573481071632585,1
1,1,1,3,5,0,4,1,0,49.44908576799815,3.995474519151443,99.4251540145769,43.61135118499466,96.31000938428299,94.10190694809053,37.64028070353852,74.57147141341373,42.46488940391239,1
4,3,0,1,5,0,6,4,0,74.7851511743134,79.7027383955182,99.473681574627,82.9930956127006,94.14688976050077,87.49138806544734,48.028368574233035,54.33676727557296,63.30584605374886,1
0,4,1,6,0,0,3,7,0,65.49578907273202,86.14566679402502,60.41616043605795,1.1329338473313189,81.76117144596647,10.265861005198207,86.32904863379774,54.72463338214148,25.966144682308013,0
0,1,2,0,4,0,0,1,3,85.67759151133988,5.6686380689535465,70.69889214171653,2.3660046983349448,24.34155113924483,50.615317921188094,83.21170584547818,49.42488347258934,98.37023691783597,0
4,3,2,4,6,1,6,7,2,66.86137600739302,72.72507986984292,96.34540936206272,26.140094591829634,80.82186542076992,96.12037893586928,62.74907180713626,4.25757851918055,17.85444703185667,0
1,1,2,3,4,1,1,1,3,43.568550395062175,29.907736672511966,96.6627738481875,60.38041127218683,41.00073742185862,54.98812874245424,97.09742091582967,36.00438832537295,65.99077777786952,0
4,3,0,5,6,0,1,1,2,63.2969013440224,38.31831289839751,28.31924356098867,54.502002638049106,30.379749916765054,14.465130099763101,92.61133355788773,18.630465452330604,99.84208029234904,0
1,3,1,3,6,0,6,6,1,18.48130798580534,2.2896089317428925,28.516215560972558,80.31283753253354,90.1162506026419,76.85019857287195,26.027938210383894,32.71656827156053,38.54330433134992,0
4,2,2,2,4,0,0,2,1,78.57497847617952,26.98069867356878,14.481925691818375,37.866074295578954,83.11858732473195,87.708035888125,54.951258407645476,48.78494105246145,21.826932764287076,1
3,0,0,3,3,0,2,3,0,58.95491735721078,92.06601833250595,55.446327884341706,84.37459880115327,48.076530695782,23.64358037039549,23.27233208491497,3.0875404596880207,46.00803426599739,0
4,3,0,1,0,1,1,1,3,5.734881458727803,15.6101527907044,89.62997812635491,61.620379502754886,63.606818500974285,23.102928258402457,18.66149125888532,82.67787949247081,45.07679521781728,0
2,4,0,4,4,0,4,0,3,24.073675109683755,44.00075570623707,19.36406198277838,59.91533003292061,8.779866844969309,89.18248718491141,53.45839020015772,49.51156847527918,77.41156091493858,1
3,4,1,2,0,1,1,2,3,80.85301656859875,29.193349305503713,41.9194664249501,55.9389795017919,22.109419433079157,6.145602083685475,86.2366609912472,60.80852482181712,71.26182674549734,0
2,4,1,3,5,1,1,3,0,31.626986333050134,57.07921591092744,5.768660047400376,99.2214423692205,33.75130313932435,85.75435555825199,48.10133835357146,65.01522557931946,8.137345288131993,0
2,4,2,6,3,0,2,4,0,17.091828761050788,31.689604391306858,85.32204849046651,16.241051564371368,85.93390722885013,27.483810124253328,88.90090610654117,5.33267266426245,77.72747174659675,0
0,0,1,5,2,1,5,3,1,14.92989220381774,31.67779026129263,58.27127163398531,54.77698825129047,14.334926291289374,75.32277229507989,50.19329493690088,64.99437067166144,7.935398917019221,1
2,3,0,2,5,1,6,7,3,45.800028110643645,92.47303115311301,24.44279254433013,37.162359263923975,0.09906528857427377,41.79292491798351,41.0579713310953,77.18661218477833,45.47885259936195,1
3,2,0,4,4,0,0,4,2,74.96058374735577,24.69788738308575,97.04215065603407,19.874270805595774,96.81529424002501,7.48670752727294,53.26629868353372,2.9148686225987652,85.46585346019167,0
3,4,0,2,0,1,4,4,3,99.4059462737694,45.35571453315834,28.261466260028655,34.849267104397896,91.93243183547992,7.239253298615034,95.55245747412268,53.08131435942626,93.10883514634018,1
1,0,1,2,0,0,5,4,3,22.405134307362186,6.480552006896612,17.600521621879363,46.58561146604009,91.2974761271996,91.4316743541551,52.583009673120614,1.182677544460542,71.91440318783323,0
3,4,0,4,4,1,4,5,0,52.504553213963,16.031927742903385,91.50010101084649,51.5459905766114,80.92884746649749,51.861558376661655,22.022299368288923,77.22592315034072,49.336785123976966,1
1,3,0,0,2,0,0,7,2,67.35702358932359,56.49396155746385,62.61381573025201,67.51086151349222,85.07726557177894,25.997180175466884,3.223985300993515,33.67586574676616,12.556476471050871,1
1,3,2,6,3,0,2,2,2,62.98475538076915,40.00125348219116,74.1842703766346,9.84269195332147,36.374466594755184,37.340250982230984,9.600894156908168,4.12178630291149,44.10592943715371,1
4,3,0,4,3,1,6,7,3,36.77461803479465,46.19877754266612,69.4674270060379,33.886747503228385,96.15725722531316,46.93667265102264,39.436177726253554,99.509369036266,0.3596416893418941,1
2,0,1,4,4,1,2,6,2,30.454377276036805,18.85639580453321,32.36158017644326,40.27675941322764,22.750991720895474,57.09725816892889,95.68678189613928,23.267511925587094,55.055651842978435,1
3,3,0,6,4,1,2,5,0,41.54786767428698,73.04180074625252,10.18225681578081,41.75269023218878,83.51345243948926,51.16512741390016,81.40209378909675,21.698425151616718,74.53687465824785,1
1,3,0,1,1,1,2,5,2,29.62140406929522,96.11898182441134,45.401848745442706,30.65148241860669,42.885862029631106,79.8996161600519,19.765567765582325,80.30336488967144,98.97854905713358,1
2,4,0,3,1,1,6,3,2,35.70869578846673,93.32502995282292,94.65893358019338,40.38708871534361,83.88113367088447,99.15103278889288,31.3193755275613,56.65490981264097,94.64241695116421,1
4,2,2,6,3,0,2,1,0,20.147848044018325,93.529648892287,57.851619908563414,55.169982450369645,88.21391401391254,95.32934326307712,23.532283676324607,47.78757965233208,33.6011626698986,0
3,1,1,1,4,0,2,3,1,8.85536894762977,69.40511879770385,26.93405748550335,44.40815761214251,91.46831513240645,33.520271752781305,3.625057910774221,71.40930301998398,64.65026779645726,1
2,3,2,3,3,1,1,7,3,0.16178142591805056,64.50897636141954,93.1545965150085,29.04032513692757,59.21503010450853,34.49211835437625,41.90903955555812,51.50817652793378,16.839513395739893,0
0,3,1,3,5,1,0,6,0,12.674615307647441,76.96199486073007,73.49963373642345,4.264912051064362,34.10011133088949,69.3254493097383,39.173072637620976,86.52226618848648,40.505189637363195,1
2,0,0,4,4,0,5,6,0,8.110505152936021,82.89227406646063,5.575117957521625,74.56417773874135,29.403990466416708,66.58667724175656,71.8839026050215,78.62913862005283,99.13800532322303,0
1,4,2,6,3,1,6,2,0,11.4968456418157,32.81350127636193,85.60245968514535,9.24009834812768,33.74156513195745,33.48465009927229,48.78016859599945,13.705979573483374,51.611166456176846,1
2,3,2,4,3,0,4,6,3,23.22050921404776,35.807831901662446,57.71787572587724,0.9585589462114186,11.468721892060374,73.26910676227321,11.795994332322124,49.51031047325929,64.67292251296558,0
0,3,1,6,0,0,6,7,1,70.43423032864989,46.672113348488665,49.95892768944531,90.00283426637942,93.07005214772983,21.79225296531323,80.9656847419614,17.979918169992782,11.79021974855945,0
4,2,1,0,0,1,1,7,1,84.85165237630565,44.49157621943656,96.26834706908222,21.84689464200259,7.2200835324983,83.22329948427823,94.19256454958888,82.59365267792485,99.57271297429993,1
0,4,2,6,2,1,4,4,2,93.707956823032,86.24264282630935,80.2952402842973,38.5405830837081,34.854430955863776,95.99945877692655,30.74741630164318,92.9717372350421,20.346838923918988,0
0,0,1,3,5,1,1,2,0,22.392106395074386,17.894974925106776,77.13663706050656,39.648514535982024,22.565058890464464,99.82854336044772,63.022867212325714,84.9768392920412,63.36084289016429,0
4,0,1,4,1,0,3,3,0,60.64676363993375,23.265735988327695,62.80199001683271,21.502470803574557,76.7259181219133,38.53149048238925,40.515210264274806,38.849784065357454,52.86586569711578,0
0,1,2,3,6,0,3,1,3,25.656703466774967,96.0185255747991,54.95838323239061,49.97680106986229,9.753527610348078,23.676252353093798,23.725656151158738,36.36326127533206,75.53179475069805,0
4,3,0,4,0,0,1,7,2,44.77952113446446,56.140738281456116,86.5536013942924,55.25042348513993,44.575423414870755,80.51192020830355,58.52658781089788,60.48367198329232,86.74854978377356,0
3,3,0,2,6,0,0,6,3,11.546225103049746,57.41634473180064,11.551050614259717,52.92822478686999,6.7573205187432155,21.7865413780028,77.38313720368502,12.13768596256437,27.23590745100083,1
2,2,2,3,0,0,4,4,0,47.82848182482462,59.397916075311244,64.90500063235497,31.683694816614995,37.03191926824595,87.27632123267676,96.51411155492909,30.283386125498847,20.73918425974579,1
1,0,1,3,0,1,5,7,3,96.23162168834158,44.47727482873132,0.5252241568870275,2.30393357894767,64.11775020961721,67.46696056922961,10.49855517125151,76.76762935154304,76.90682827139575,0
4,1,1,1,0,1,0,1,3,99.10841330218717,6.512411186777644,13.863159667965807,91.68811629148924,43.46490975043824,91.80374870545576,57.31872478628883,69.62310776469819,84.89790553439501,1
1,1,1,6,2,0,4,0,2,23.82414424939856,24.976779897166956,31.67905354539554,60.40781030404694,40.07018878101148,17.569344520535445,60.825851648642995,91.74818368398306,57.411221566301485,0
2,1,0,4,4,1,0,0,2,8.401219711314189,12.52647372079634,88.53552780117005,36.887028020258995,42.91450519392286,98.51682481074752,59.61748911247765,4.904219301992486,33.629835235946445,0
3,0,1,1,1,0,1,4,1,15.356263573741135,8.82780455611909,35.22224171720711,96.15440045131949,26.62310601427168,85.70237872960958,74.07017522009475,0.8393227697962025,11.650160444667279,0
4,1,1,1,3,1,1,4,1,93.5347269094984,78.48602483510379,27.462103623323053,41.00841019758143,85.74872069195004,89.99130375759118,59.21813186147433,47.44499058701513,20.335058785788775,0
2,3,0,1,2,0,1,1,1,7.434935178769297,14.157310882319397,38.406617522800126,93.59981736033288,83.20666918419953,58.16282137985167,77.37005112311431,62.89131437065715,73.30896792531972,1
3,3,1,2,0,1,0,5,1,67.5330073217069,86.16307139980731,22.077081475859984,93.76424820198382,84.6759708793012,1.2054076921932277,8.812472164007989,74.21907065340714,53.26856987382405,0
3,2,0,1,6,1,2,2,1,12.675441167965928,33.35436893971241,49.67689697570085,60.90588728151437,46.281161753712155,73.92480661288808,71.82007810020605,41.60160535808337,94.7364947189573,1
2,2,2,1,3,0,1,5,1,68.13551219180322,43.47531422758033,3.4083683522541985,65.82046838985775,1.0704386130935828,91.67588858459405,51.05960413640188,43.08723805717164,88.61922775151749,1
3,1,1,4,0,0,0,5,3,26.107905896364294,43.44139288284177,89.49934825312707,73.04829706496075,48.88891305930616,72.02550865602235,61.54127821391536,90.49992606465536,53.778186903397376,1
3,0,0,3,0,1,2,5,3,48.80495901496571,63.556738401135235,56.09493955752377,56.74557409759785,98.29431066729624,75.42774637329983,37.712876337416255,96.53958325518495,72.14728872084324,0
2,4,1,1,4,0,0,0,3,41.94503003081667,88.55656705216174,32.60198384364402,93.73084085405057,94.2886428982783,4.712133091844606,53.463641330025034,49.5129796657078,48.80523474576438,1
4,4,1,4,4,1,5,5,3,12.771336823075652,76.84991776242124,31.827488305110073,5.512260189761231,85.98370213101795,81.19617902473313,90.17104226217238,96.75934464273013,84.60362587159096,0
0,3,1,1,3,0,0,3,1,0.5182227362474312,83.13677673358237,84.57863416792854,92.06587923763293,71.85932410340124,72.61085710719419,2.511099182265142,45.68932566765371,64.88911820406125,0
4,3,2,1,2,1,6,4,2,66.34308962877941,62.09465274043167,67.61138151447568,34.918267480588895,19.189754796918933,58.801120313112,83.12706826888964,94.54261108494384,61.03253084796316,1
1,0,2,5,6,1,4,3,2,44.962453552044224,39.065074848734405,37.48403481911979,81.28336001342015,22.20515085269046,31.86142289044295,25.661932659372233,59.607495922348285,78.03235225285773,0
4,0,1,6,1,1,3,7,0,75.02848868268637,72.32188745134277,31.48964672200414,59.57716789347528,83.13381043504015,85.86718866201151,96.24041140785648,69.58397213602022,42.84141212422819,0
2,2,1,0,4,1,1,5,1,65.43475538621341,62.2005343595981,59.37120751745702,92.27298091542949,64.56745232100994,27.18671975563116,18.72627580526901,66.39199593592463,16.307370382969044,1
0,0,1,5,4,0,3,6,0,25.10156554004578,32.54317962975281,78.36632247238606,72.55959202515379,67.6415705265476,21.881475467656873,50.295447828551524,16.21726868764881,99.60734067878488,1
0,3,1,0,2,0,3,2,1,58.72468403018688,21.089587903721497,7.2669725104586576,86.20222624190997,32.771368012000444,89.5508987257467,11.690581735545836,27.78423110273257,42.99653190911129,0
3,3,1,1,6,0,2,0,3,97.29026340105654,41.887569970313585,99.60015148076407,20.991858736851565,65.20395579712132,44.26794261903525,1.4281681956180847,1.86527387219374,55.16410856547363,1
4,3,0,5,0,0,0,4,3,12.494670957781528,49.15839782934823,0.007749645147170359,64.12352046360202,58.226176239050375,1.1839179667026412,34.03883605824723,24.418320310729026,58.86137296083943,1
1,2,0,1,4,0,4,4,1,75.96531045685414,67.91267166661926,74.26824884070251,10.594898830636247,11.422991722757947,34.704533088499815,98.51527549713445,96.98209574405877,46.24505383442664,1
2,1,0,5,6,0,6,6,1,85.1829425625392,30.876729224707667,52.81023306168541,4.742402610702112,84.52828345279512,38.927678955997926,36.59546603322028,76.60093116310365,29.12406971375733,1
2,3,0,6,0,0,2,2,0,29.1117635991465,65.21116841498853,50.641023790528926,5.062100066660058,30.204840461021398,30.19227164727297,71.96421304431219,9.476047135500442,64.16667151361506,0
3,1,1,4,6,1,3,7,2,72.22619507310552,10.834717547372385,52.22478611999932,87.71395634601795,5.107056710695734,29.498871963464,40.46048736284412,43.280017545491745,65.95187046138376,0
3,4,2,3,0,1,4,5,1,27.95102258094877,77.60168642066671,5.271509323288526,75.93969145687579,38.626532345505346,94.11293579808117,2.5064324456092524,87.78216758178539,78.01396796234427,0
2,1,2,1,2,1,2,7,0,31.814105358771172,55.05386059213736,57.71829599349149,21.277955347945543,55.121553321602654,33.58641432124681,46.75963378116862,99.95015232437791,63.28610575013278,0
4,1,2,4,1,1,2,5,1,95.06633910402405,0.41241274983508935,45.57277403663503,0.8000446438331421,99.03283819362484,28.7381771435655,27.172838121104213,92.41077315315293,34.91608460093503,1
3,0,0,6,1,0,0,6,2,11.796069252228802,68.41159349139,97.04373226503718,24.098051942561682,59.829394359717035,0.35821108454283657,57.04400577112255,25.415911683077198,60.1153364932975,0
0,1,0,0,0,0,3,7,2,86.60696197609936,14.588288006074368,55.72441910052215,14.671144006508952,57.50011368304229,47.216672901867064,9.537722630580047,84.47165886172114,71.54552820166344,0
2,0,0,5,2,1,6,6,2,2.19447841354925,80.66164632751443,21.83639716579392,63.011821160788706,9.224375011464447,75.45058537897461,2.875468844639495,94.257561182716,54.82456586882456,0
0,4,0,3,6,1,0,5,1,28.978644053722757,23.397317649015527,16.193732944026262,49.19225103357044,2.796824566482692,49.12598596789005,9.75134622276318,58.1887560464,81.9135679585073,1
0,0,1,2,1,1,5,4,2,28.09988496264394,75.70433189556871,90.80877256826359,63.82296622802852,64.91855055324464,24.898755550374407,9.224373306314948,63.172582065972705,14.050914979440066,0
3,3,2,3,6,0,0,0,3,61.02769830231863,26.955368352753585,12.963561707591541,6.886361898825111,41.97894533363483,78.98741286282707,7.2108202489157724,18.673033950487085,92.08844845711496,1
3,1,2,6,0,0,0,4,0,90.81349144896299,95.76085929624224,14.448171336401161,68.8298943184584,7.873881802700133,13.130599742814631,58.771162264162456,78.87822087019593,51.95075097275309,1
3,0,1,0,1,0,2,4,3,70.19597512552856,55.289022082270925,64.17027517192975,59.01916381701844,88.6468249352258,77.10492935180098,96.8358371997402,3.720367837644034,48.85221892097659,0
3,0,1,0,4,1,6,7,0,30.10961012890072,73.41569209339227,0.9186934086217069,21.72375263119256,3.6347268882499617,6.9116652073648694,90.52275364266586,5.880404291298335,61.33948915757437,0
0,1,1,0,1,0,0,3,0,10.997574080386297,93.05472591566676,14.072286898281794,61.53771040148506,58.109933429349915,33.76269268620216,92.81881515348628,18.13825880040365,39.940140921410524,0
0,4,0,4,5,1,3,2,2,16.365494676015537,56.002065224045275,40.69908094551978,53.27906600154429,87.73087867041257,64.43083830887467,4.523778442917892,76.8433223377921,25.395156811828446,0
0,3,1,6,1,0,0,1,2,30.382356535458864,14.166062545602177,46.783356562384526,86.21347339790285,66.80203237374732,4.04277689548157,1.690135381075586,63.51280196564835,50.17835527969107,0
2,4,2,5,4,0,5,2,1,50.24609757554348,66.98750890003724,19.93720641718405,99.9065422053617,99.14420442808684,63.65004327696309,2.5427030829505592,35.57205434144098,89.23871766029117,0
4,2,2,1,3,0,1,0,3,68.82473672066745,91.94743219004657,1.705650998934416,57.58493537635562,64.12717414859087,41.4792925794068,90.03899589784817,73.46059894683948,21.517392758216978,0
1,0,1,0,1,0,0,6,3,2.8862684465796984,8.335361990151313,98.63830462211577,93.77853181374427,34.22926419778229,8.324687714833523,15.548232968004905,29.03927796862379,68.18674836344385,1
3,4,1,5,0,0,0,1,0,84.74279594282189,55.85974633943221,81.33310327154122,3.7295360105372266,30.7338675694647,64.36474449045419,55.23195086409909,7.883159349533608,67.00977777131708,0
1,0,1,3,1,1,3,3,3,89.86040618906405,14.394762681738893,67.5518718686297,3.9408186032345194,56.26414318330465,99.66017248239515,4.30242676604633,29.708934705481525,82.85407131373589,1
1,0,1,4,0,0,2,5,1,28.294758585628976,80.91158370117867,81.15700807014629,86.26735689126629,3.8610642017844254,61.44928550109544,15.312137769330414,64.92076722538835,13.317753424910862,0
3,1,1,3,6,1,1,7,2,89.39479171781319,62.17648081045024,29.19194164545804,4.31275913089687,72.28133747635992,56.12971349348963,0.20432245163417573,83.22823557338192,48.62492442638886,0
2,1,0,6,0,0,3,1,2,3.818122100032273,97.40288629169055,33.986505930949576,29.96912345962306,55.03402772713052,68.59517166392067,31.561962744605808,67.91028506828744,58.228433458012354,0
3,2,0,3,5,0,0,0,0,28.841371848782615,19.569953067308386,72.89223535336471,60.44172683868544,87.31624485220283,78.65453384223375,51.284036881393234,46.309647879580886,84.4363126152531,1
1,0,0,5,0,1,2,5,1,36.95367799514572,77.49003462222923,86.78655321542149,52.071860394224665,97.5906122865443,11.010503856883403,2.514304909815346,39.26552127816123,74.45464750972255,1
2,4,1,2,5,0,6,5,2,99.26240877156152,42.71208450869703,59.15688447899486,15.211988771934049,16.27623835950226,97.55508837013066,70.4455330854699,59.086922124972794,22.411421114675754,0
3,1,1,5,2,1,1,6,1,6.960157549277845,7.989894571475798,66.33748920687833,27.312490565027414,41.99320924987669,48.15864241582295,49.56873693255099,8.57002253552026,74.95588226272635,0
3,2,1,0,2,1,2,4,0,50.49816637857864,63.754575894127505,14.787239609134451,65.18000420326548,19.247840011518626,20.301358772385846,18.926731924641793,74.6017730886383,84.96545812240394,1
1,0,1,6,4,1,4,6,0,5.184876609721545,52.48126466506545,57.30401233420304,29.454439868717884,23.963313555965215,45.90814872529727,20.458936067557744,49.7262878317675,58.05741443271872,0
0,0,2,4,0,1,4,6,0,15.536188658405148,22.770856857285203,93.26921503854031,64.2705063493778,75.73723011002261,83.10291890283374,44.79875462823232,55.255623684618826,71.32417644866148,0
1,3,2,6,1,1,1,1,3,93.85657088064212,54.71536140494084,69.76403985699396,22.173601897367046,90.10042940016422,85.71690430545773,82.514863066143,20.732270469121016,66.76988051739848,0
1,4,0,3,3,1,6,7,3,68.23085880242901,68.12555543997904,56.820973496479134,21.81343902243028,57.219568650231004,34.570497879659236,49.70163992876899,76.4290875517903,92.24815613181624,0
0,3,0,5,3,0,0,7,3,56.2228960829378,19.698211936545285,86.97065464800964,30.424247575142218,96.85912827028898,37.539688255674704,80.43282604177193,22.642630475580873,60.44801244581288,0
2,1,0,4,5,0,3,2,1,31.657179937929815,72.22485107445134,95.65310228944571,67.14958985018806,12.874863477546306,32.9156801181424,98.11443541036502,61.80463310019735,0.2547149398253179,0
4,0,2,1,4,0,4,3,1,39.22707449964026,85.78197734164529,24.256512785129893,65.7209718528068,30.944005940411145,88.86131364671633,35.78204230589396,68.8488146607657,67.60280874953366,0
4,3,2,5,6,1,6,2,2,90.91283814715649,99.11682509731644,48.05963318691614,39.625600446772516,41.429555898289195,83.01266618723034,71.96913858489285,33.20363593509922,11.968723305775441,1
2,0,0,0,2,1,5,1,2,50.37018556077455,93.17339910726736,36.66057486464142,85.01695412624929,6.93203901155054,23.14454730933193,92.17496232990781,24.337000016185083,72.06166233626173,1
0,1,1,0,2,0,6,5,2,5.164281468402487,71.21804368622213,26.778716797603185,78.1335202077715,35.19956055153304,0.6831688040090267,23.530305511210603,53.56075114848722,64.90682265348997,1
3,2,1,0,2,1,5,7,1,46.94888528177847,44.78816889885645,98.61510216626614,67.59939569720186,48.79443300498122,32.646042625566594,23.52275294077578,36.85429795042161,18.886282425248556,0
3,4,2,6,6,0,6,1,1,97.20264625066952,20.97162245965103,4.337630829445105,63.95631049835574,90.91521060183146,12.8870554785098,72.24109910067266,73.03073844127465,74.39974199093609,1
0,4,0,6,6,0,3,7,0,27.186668299005234,22.444487643413737,82.64274573753396,83.5210129930822,1.2570521137037272,40.291090686385076,96.64519027809945,38.81876521280236,89.47610413404466,1
4,2,2,0,2,0,3,0,1,12.25035162157775,84.14828693393622,96.68809798153808,51.28417242719924,12.44783537213202,73.42249036617899,96.28153442091431,0.23059852351485777,4.565663492410454,0
2,4,1,4,1,1,1,0,2,49.44362373721374,29.030355175903455,21.299445039977183,54.412482154416885,59.41520328935144,25.7119221409842,14.455704608577701,86.69130051056517,88.286327174503,1
0,0,2,2,1,1,5,0,3,99.18991745772746,30.404665679771192,63.36910116017075,39.33335804232681,55.28830504288658,91.50010502420564,38.90631120017376,68.63488194267026,70.04832512025271,0
0,0,2,6,6,0,6,1,3,27.680742448393268,82.01550490690744,55.21176494644974,39.06145529266575,17.47424944729038,25.59864691409375,38.50625477614934,93.39747102730975,80.60976127077436,0
3,0,2,0,3,0,1,5,0,32.58375036963114,44.75337676578586,55.894507233628566,21.49941480510591,76.69627659591917,68.31655382631524,43.20728105521068,5.5051211741790285,28.54887284247183,1
3,2,1,6,0,0,6,1,0,41.28334007025609,29.376046851281036,8.914331998209956,6.817935431254196,34.77234436041833,65.22626969244415,82.79748930083447,88.61136412186953,2.8318501048125166,1
0,4,2,6,2,0,1,1,1,96.88482592450444,54.60889710018133,20.756014858284733,8.311483603645708,51.91704847424398,95.27232526071478,70.62554579486515,6.404573570843275,1.8412291457265861,1
2,0,1,4,5,0,4,5,2,65.30998163721458,63.69364591756099,57.666098982037795,69.78760900168548,88.69992275829411,5.100637711651657,36.97573749790274,16.710632264996594,6.136187852529551,1
0,4,0,4,5,1,4,0,2,31.150020884021135,66.05675051643173,31.24598975443026,32.26804680744261,32.92695449164336,0.7204578852636923,0.8298688466748083,26.752667691675747,51.64107835593483,1
4,0,0,5,1,0,3,3,0,73.07714799358895,85.7598717615959,39.16486085980965,69.43486221574982,78.98520454707635,56.399607331612955,88.30459661172213,12.365616856858297,94.62662455583923,0
1,1,2,4,2,1,3,5,3,75.99405505111861,93.35603103776715,46.70101264067274,2.8246745764490933,59.93863575506828,61.60175851941442,93.96082880342604,59.39949549805365,7.479495970426875,1
3,4,0,1,2,1,2,5,3,44.07158479203884,27.023464606615722,31.995517904569947,27.971481358740736,21.25210719641345,59.39473870833489,9.028247198911288,38.03731916538967,32.305439852505216,0
4,1,1,3,1,1,2,5,1,52.48083546314442,88.4557719820541,65.48726585117363,36.663831533015326,98.49836737562039,23.25504769560156,93.62226048539213,3.943313558827788,95.13810453084362,0
2,4,2,3,2,0,6,1,3,67.19459888812432,15.068251306597169,5.385806160008999,8.73768966732521,51.29327245618482,79.80501448560275,26.772704307977968,18.61870249397675,18.5743762666467,1
3,3,1,3,6,1,0,3,2,69.79980397543068,11.024520569325158,40.961215789144866,51.90102524734637,0.6297341145734214,47.32484939471717,24.72577759969138,77.29632106317577,15.993375567461122,0
1,0,2,1,1,1,6,1,3,24.478927551226793,91.58036682611143,36.17605044719436,52.39129160792545,55.46070624080327,63.22016049469937,12.38284098161766,47.12132768873589,86.92890031994509,0
3,4,2,6,3,1,0,6,0,99.09895663893616,0.40241062356112245,69.16955809542975,42.56378139923116,67.0741948746139,77.54801526361338,41.326236821399384,63.758592108034016,95.31096212849516,0
2,0,2,5,5,0,3,5,3,84.05458878889345,74.25739202997964,76.90445707760301,35.512262111907965,6.607884958121368,45.318889523846394,78.31843598357766,43.76821805865472,7.192275691576533,1
2,3,1,0,6,1,5,6,2,49.935917578200275,59.37093154490978,84.2011723846529,80.01183650886622,75.15686815295257,50.1832216924632,17.91054404672655,38.336416660429386,97.87907452766738,1
0,1,1,1,4,1,2,2,0,31.169277348790768,83.9338075739082,25.148068751701768,27.377532475936373,95.13148264727441,93.95841493522995,58.03777694043133,85.2035798084606,50.20573104393316,1
1,0,1,2,6,0,2,3,1,84.66941326521142,28.250118103217414,53.19934601264281,29.20459455355431,46.88696792080861,49.923313816237936,89.3784233465669,11.136333161931667,43.81640747421134,1
4,2,2,4,4,0,3,2,0,57.5504926038918,24.10076298559154,34.50213170324986,60.88928765296851,61.32607670032759,13.147353436435749,11.617576691499787,41.966637093685634,67.62237719791119,1
1,2,1,3,0,1,4,1,3,12.633326140252654,35.27357721879645,41.262257705996255,14.489933380900444,13.74587199562991,51.6536345283869,73.4941224120151,59.100306309687475,30.446932806432127,0
1,2,1,2,5,0,3,3,0,21.110410230277576,93.88419376373463,57.26509832014005,72.64768933750435,53.43847590704641,15.654070001829401,4.57714581194002,38.15769570618839,76.11650078759313,0
0,3,0,6,5,1,1,5,1,60.153095182213555,99.2913130049008,51.73835444623079,50.926009853729795,91.55253575657166,31.030605429163348,82.25300856583272,28.194348058539532,43.23065617995412,0
1,2,1,3,3,0,0,5,3,36.53541970045071,47.98055303051545,58.920500492329175,46.505127389597,8.747157521786786,0.8258597056418626,49.45037418531988,54.359329210243686,97.0957614240072,0
0,3,2,0,0,1,5,1,2,1.5864809996605223,5.559230627025147,83.0129751621769,43.41253804048875,60.94075433015822,64.76333044426949,0.28612994380010637,72.60911056765981,50.31576968492706,0
4,0,2,6,4,0,3,7,2,39.22519149185031,55.39483932129594,64.9614951223235,93.2294052122795,97.78862606731653,30.838451372818334,34.6717089470839,29.95785757665156,17.43969561335299,0
1,3,1,0,1,1,3,7,0,75.25381698295038,57.59043251462456,75.32963847514895,77.6313633873188,75.63381137668051,74.6156127826008,97.87508901196816,96.13468354256048,5.785125490206388,0
4,3,2,3,1,1,4,7,3,89.48806947290613,78.1200233881574,13.519932634489763,27.164340440848722,41.8934466919421,0.6844761552559642,97.86000643999131,38.76946345595553,12.67919366960275,1
2,0,2,2,0,0,3,0,2,78.66614981886194,46.421179326850336,24.895139201079928,30.263636708460396,48.01239634331029,0.6355169721509513,70.09459594462186,26.353687067539568,33.5951231852979,1
3,0,1,5,1,0,4,3,2,91.33237481522212,76.79768469130404,11.979002942376582,90.48582131881918,74.1974607222443,42.66497251562916,59.397885040087004,6.140643986536998,90.04556298932295,1
4,1,0,5,4,0,2,6,1,68.40218894266442,52.15066655465734,64.57978802261482,70.7377694139982,27.195556176765876,74.53135883904068,63.98626052773962,34.43424796014172,61.53645180104288,0
1,1,0,4,3,0,5,1,0,46.62643168294156,4.063491694514054,87.16281368077075,33.90569325339958,24.16121551182673,69.25576311235426,41.094689990615365,21.178120010927536,91.21855047099132,1
