cat_feature_1,cat_feature_2,cat_feature_3,cat_feature_4,cat_feature_5,cat_feature_6,cat_feature_7,cat_feature_8,cat_feature_9,cat_feature_10,cat_feature_11,cat_feature_12,cat_feature_13,cont_feature_1,cont_feature_2,cont_feature_3,cont_feature_4,cont_feature_5,cont_feature_6,cont_feature_7,cont_feature_8,cont_feature_9,cont_feature_10,cont_feature_11,cont_feature_12,cont_feature_13,cont_feature_14,target
5,4,2,0,3,5,1,1,4,3,5,6,1,23.656127486874134,65.67195228345419,28.71544167386245,53.90944444904143,44.39280134484016,23.68854849945352,14.40446670859158,77.11965334163972,8.023951465202162,74.09919145287805,54.73698427265007,99.5234261086152,8.426073455515414,42.2743839568082,1
2,2,1,4,2,5,1,8,3,1,1,5,5,9.245716213938415,73.50350406008474,80.1541954447254,21.954199084421553,27.85393975089917,62.86030609059341,25.522302078766412,85.52285633740597,46.83337332002895,31.02531457565847,98.51271607591767,76.90984219457057,55.89584871107034,3.803684799037499,0
2,1,2,2,3,6,0,7,1,0,3,5,2,87.5094483515799,93.3306139472406,53.11280001360471,80.8476582684325,20.65577891045467,32.750051431262996,97.33182567345105,79.62995100359632,78.4831275117338,35.35972275678977,8.3609654709221,68.28319141467698,46.683508187947254,48.77805918760024,0
5,5,1,1,4,6,0,8,4,0,0,0,7,30.041230363229477,93.79352111555855,16.975824488436807,47.40931218108501,36.552465739850305,72.93756247544408,87.46429305316327,31.00111373884382,21.11280718331441,91.60494553993234,48.89265708252669,60.80800877640912,20.357656578226113,5.196931842482311,0
4,2,0,2,2,5,1,2,7,3,0,6,0,29.73030153321361,39.131210473420076,64.97606425087135,46.74396487862915,16.513130426799915,45.49659103440571,70.71744623282706,87.79274084355745,70.90772581816532,42.16652204305304,82.82850962981199,7.832239457313561,48.263182512346525,48.51768328138333,0
2,3,0,3,0,3,1,2,2,1,0,8,0,24.632556896379963,13.984768187677965,98.7971732176586,3.4952980967713154,18.567696870314123,86.59540312837134,23.86408634021826,28.33574432872914,46.353723295808116,70.00351273911042,26.547351568448207,40.314001358712005,84.47140682600075,94.19298257471928,1
2,3,0,4,1,4,0,1,1,3,0,6,2,93.56834334687233,63.66867782341231,27.204169129737142,97.80876367167791,26.62953317434056,94.77454003197971,19.410393971313677,41.429497014356876,21.97602917188577,94.11526758641355,53.357913422143824,19.47340510054667,99.5111062648003,80.01203881611552,0
1,0,2,4,2,2,1,6,2,2,1,4,8,90.92250890158287,54.88654887330179,67.6230023962235,14.317745339886734,87.44097907885292,32.51421298555638,36.8228499177679,20.382489304246477,98.18299703949785,91.01968575537238,25.83809135951717,26.54818733347265,76.95533500123179,38.71835378597876,0
0,3,2,4,1,5,0,1,3,2,2,1,2,36.662542656853624,37.312141116480625,28.52607175481714,35.78121718427722,66.90481203893913,13.611466166678222,91.78126084323831,47.926603734320736,73.02713538893974,22.157070162887894,21.409683668168846,30.518412708965116,24.303937731516466,16.109939504849645,1
5,5,1,0,3,1,1,5,7,3,1,1,1,74.08656510466932,21.787075257331157,31.522802258120908,99.71979279585693,45.11437987496658,34.558789309169754,67.46489144192591,31.891625749926945,83.01187053767313,62.17651054370149,3.438287549128627,5.841475154608289,61.6484799354127,70.44225146423614,1
2,4,1,4,4,0,1,4,6,3,0,2,3,21.220751999347833,41.35766143659856,96.44080825656339,73.04095327858097,5.189398411543622,75.22121891776993,49.8027821354844,76.07256269136343,25.2378097910933,4.075618522998614,61.65618829064964,88.57563013810982,35.15742857919325,36.958916871575695,0
2,4,2,3,3,3,1,7,7,3,0,5,5,47.02416223052148,30.27531031298796,21.086934009824077,30.975500867865392,2.744475856870343,85.97588129249945,83.60151472689262,88.65690633583485,96.03058333426432,88.39281910611884,93.10593407538657,63.669562197760634,56.9818525039993,15.23405033535269,1
6,3,0,1,0,1,0,1,1,3,2,2,3,26.944791259386648,6.749950699820961,87.07225807377762,18.037578231310004,13.72941728845436,63.9822601307791,0.8469383634441496,27.440272470590344,49.037917164057234,29.57788551043581,90.01010773270724,24.22322805454379,68.51266696625827,97.13283203649291,0
6,2,0,0,6,2,1,2,2,3,5,8,1,83.08710378476243,82.44008861316881,42.1329594884592,44.97972583689499,12.263537642172906,10.41789564557355,94.0962577351548,93.08591572138438,22.694583228165243,42.66240715411755,96.97935895539013,95.35260597364508,25.1048112847148,33.80668189427105,0
2,5,2,1,1,6,1,5,7,3,2,8,0,58.26882756028373,2.509703599052149,91.31551746016093,4.6087806424865985,37.058728281509254,52.788666470136015,68.99375053536126,4.5649799163473,78.86857888895973,24.748134737305826,57.131028264362705,69.51874286751453,33.03406327979458,65.19997425813835,1
3,2,1,3,5,4,1,1,6,3,5,1,4,69.31840923721967,36.33800127495359,6.430171948337038,58.89936852314421,89.37634386084187,12.961728091401948,32.50648684869258,68.00833428697403,11.31486384538264,30.29549562521404,94.06862286418198,59.116228268884264,41.37739257320102,49.528340381946414,0
3,0,2,1,4,4,0,1,2,0,5,4,1,86.55470426664694,19.146436375862198,21.883757093687073,28.05765831792345,36.116891617915044,74.94532307604977,55.80421536414841,32.009971492014344,32.61629302243563,67.35648739391418,54.55592350836705,57.56312763415479,69.68613718303082,68.23419019417524,0
4,5,1,2,0,3,0,8,4,0,4,7,1,16.223185254284157,35.80715159650555,64.23301423136222,84.21736201341365,37.66416790648252,59.5820575663958,4.201098329539132,70.95183709166739,92.41349622569682,51.245599199135505,4.870864852314316,80.5878255896996,88.25928277047689,60.31459067010472,0
1,2,2,2,0,3,1,8,5,2,0,3,4,51.25331142676226,37.999989650610324,57.34057653115637,51.53614993416251,78.82477873695329,37.22888599937103,87.41228848379944,30.504032506058053,84.7206115411145,19.519042513822914,76.17258127572144,87.78853707619668,27.33004001172129,78.86341075083118,1
6,4,0,3,3,1,1,0,2,3,3,8,4,55.76840292861016,63.48075278230952,20.037302482368858,30.87953791830368,25.03349570966671,31.800191420048527,88.0079494022478,25.31672389886117,77.08229053236599,96.44865864967453,79.03528468346688,41.52089234657799,19.614193484520058,15.45396517992581,0
2,5,0,1,5,3,1,3,3,3,4,8,6,85.14713498237408,37.88295946139088,81.56164451918025,9.259144162546374,55.02994334848436,15.508276892809214,62.388728291501735,95.05124111067383,73.47903933995075,67.28342035169737,98.90114405189532,89.71235057105628,54.69695852409641,9.052214435572681,0
2,4,0,4,6,2,0,7,4,1,5,3,5,49.047813149246466,67.14812435597727,88.32356337934044,42.921420319674255,27.773106199287522,15.150524293131939,56.75623024641696,74.24043906583128,27.125944237469866,44.41383296093585,30.30205329966237,33.992758840056794,70.74830082382825,36.431136911921094,1
4,5,1,1,1,3,0,4,7,2,1,4,8,71.30859493140356,98.31093680567324,46.239394708966145,32.852643517452265,11.613681747125604,54.37253022132539,0.9285554787165751,17.927247412060943,22.25508976684293,86.1178855285404,45.15786366621195,70.2341079473706,6.562096428014574,39.73887552992736,1
6,3,0,2,3,5,0,7,0,1,5,6,8,5.464253329501611,1.2269908478934388,9.406892073945649,39.82130526685229,28.22348868271377,96.36225026598672,56.47601906194419,56.350622759998345,44.71044989218331,84.39161073278625,76.78376994164492,69.36866128906624,22.148884383309575,50.692942880512945,1
6,1,1,4,3,2,0,4,2,2,2,3,3,36.37605748156797,23.18347541690391,55.9352672288167,70.67605841010204,30.157604940276872,47.35936795404253,96.90777346834842,20.93911755330915,28.505271378203556,92.58694335768526,86.4963179771178,0.30308463115243933,11.806714518834427,81.3897689234335,0
6,3,1,2,1,2,1,4,0,2,5,3,0,96.83753044857477,50.28092135237212,94.3200872101544,25.530137304243063,56.4467815156525,34.58844031404623,98.00677558212854,51.28369341547903,93.20857924687247,25.966667559825652,57.217913938694174,8.881972044302177,29.619268768828068,71.91497738660327,0
0,2,1,4,5,0,1,4,1,1,5,8,1,64.98494250966321,35.63719414364479,10.568597723895623,20.886578971471625,90.78492638858965,41.77802404031733,67.3539181880517,70.31629972175357,45.76264442245107,34.48879297699408,79.17436150811649,14.349336360338327,13.023476454881411,27.202289603083074,0
5,1,2,1,6,2,0,5,1,1,0,7,7,40.96097292618081,14.784830756880885,43.86081931418197,55.147298493293306,16.64269732145286,34.922159085324324,34.79735662802994,0.907925679672339,48.09023678786366,35.983161791279095,51.124697070755175,82.55103466726678,97.30069061481544,20.59978426768334,0
4,2,0,2,1,4,1,2,3,2,4,0,3,86.95966314456224,77.13387147869267,78.34100634491449,68.57480404441436,33.88900581607148,23.378245524373654,62.46547609129929,9.543127365515137,0.6866368656172184,71.5831514827192,9.286799440802906,97.15977257529809,19.037813862739295,53.576617515127246,0
3,5,0,0,6,6,1,1,5,0,3,5,7,38.708257814291805,88.12182719406475,99.19380412006721,94.94172285735459,28.691910199619986,35.768616463772794,36.68420805648647,61.550247235377064,44.52208459336203,6.927913632318495,49.29614937981853,82.45003520026786,95.57736999042645,30.23307797935302,1
1,3,2,1,3,0,0,3,3,2,1,7,1,72.19408041607372,65.80686083498372,82.50034317120954,92.03422223915102,18.959879251992497,64.03624916362244,49.3186917116017,89.027411260149,23.77169864112927,26.82451221726696,32.104783075265885,52.53019475904077,72.30021874486486,42.29502203465546,1
5,0,0,1,6,7,0,1,1,3,0,8,8,33.21773023610258,99.06362506723964,52.44210543889854,71.58919018069196,2.9498151031054576,47.97990386808462,69.19653918984652,49.31483973896695,74.89273481087042,89.75707910617461,6.117977953248177,9.798296446733335,3.997898978376624,25.34049871083046,1
4,0,0,4,2,1,0,5,6,3,4,6,7,84.26200269702179,58.56312121952517,87.56682369037068,49.665793021631785,85.0637461370431,15.326618831434423,94.65373089752424,51.232875285759064,50.036726347904526,31.351993335965954,43.023734851303374,70.7840558978011,53.46531608747733,1.8566577182623334,0
0,1,0,1,4,3,1,5,4,3,5,1,7,48.41589497711443,53.981871061253315,99.32692645525889,76.03527936125029,1.3998199312517223,8.582023272991801,29.34282007101413,75.97745650821369,27.623577869821215,26.906308782789058,83.0573468314475,91.72376879385602,17.52256906054914,85.05645966828791,1
4,5,1,3,1,1,1,7,3,3,1,6,3,66.50405591656674,53.592723855183635,44.08864168216837,26.38060814903912,14.864695336288392,22.887228457117146,36.480682168973246,62.404840785340134,99.24830362213105,36.600617517330626,56.96764766860763,63.74152601159433,27.332274720150863,27.679566176341343,0
0,1,2,2,1,7,0,6,6,2,4,4,7,49.16285459073366,35.91809947085041,18.892181489229852,96.76670629594494,54.05992320711617,46.623102062943,39.108736777140216,31.71836808055041,17.576160702817212,29.95920529339956,25.15524099253641,93.30271121092927,3.8231152076676267,94.11338449984352,0
6,4,1,4,5,0,1,4,7,3,0,0,2,98.66696622906662,24.23722861076254,22.205830094696665,6.101553229236833,32.25315860568059,73.94159781310748,42.25613925324829,36.17738515980579,4.52947513166232,65.12249714539111,41.5145014030287,50.3984836374355,67.21563821153306,57.722560709021295,0
0,5,1,0,5,3,0,1,5,1,3,5,3,58.412854131128036,16.409430463643503,48.90955760578737,66.95563301270155,46.41903124893783,95.36310477489945,17.582651634292603,64.16588640860643,98.94288780780931,14.97149356897387,28.681821997180624,3.1985638563002072,64.27991584567178,21.244462375749663,0
5,4,1,4,4,5,0,5,7,0,2,6,8,38.39433440105843,68.03171462548686,31.635384984033887,54.471403941571005,7.131359032183793,24.865262526571442,23.98253895810123,32.09084107785489,87.96826196692591,87.26238228535172,50.63295984001229,79.39406908059144,0.9781455004064576,97.81009376332958,1
4,0,0,0,3,2,1,6,3,2,0,7,7,30.59229576250401,34.021958916239406,88.11591704406935,24.396558652325517,13.586189563058959,3.044515126277769,27.217982275316842,87.55216910963021,66.9297438112805,94.3271492480452,22.61510451622528,64.59060844702555,81.81518351336591,6.45502282997148,0
0,2,1,0,3,3,0,4,7,1,2,8,5,84.55344104629954,43.78548882777721,27.222609759087966,65.17054100810074,33.96152688638379,32.97986803999766,63.922879343926496,45.739412376926545,98.40315491219883,36.41005570640785,44.86997564527204,37.39029608278644,88.8097812765266,51.134674867151816,1
4,1,1,4,3,6,1,8,6,3,3,0,6,84.28396895565811,5.527661467844791,0.013423741020712754,88.88947407063166,73.1844293029058,44.756344726308996,13.921298206367839,58.35208397852061,59.280932746465034,86.53105214503152,66.45943211995335,42.80593174486125,34.25561216763546,26.62372545562026,0
5,1,0,0,6,0,0,1,3,2,3,7,1,25.9698548037966,5.406356460906803,38.3041846983333,83.78644240560614,24.632691246899263,81.91964174256186,83.76442546323526,61.43868044269124,60.668275533337244,27.41091697043736,21.663937929666165,81.94468132675176,12.259787225593854,13.124152698302982,1
3,5,1,0,5,1,1,2,5,1,5,3,5,59.86903557387846,51.05134395842784,7.4993977991503975,36.739045268300686,67.3546073986872,20.15053398647385,89.7800811657077,76.58112319129839,33.065787219372844,48.65839475085312,5.384649141626108,93.37059901157552,49.13281015167746,5.525226980953535,1
4,2,0,2,5,4,1,0,0,3,2,6,6,69.08176405538094,25.891223982562728,60.62343145192818,31.539226134699906,50.43882805513306,4.476631145644328,27.06667543272111,57.90322370566949,16.07603848951138,59.99621832005842,10.04189974562425,88.83104962563544,37.80755389329894,0.3592832943103863,0
5,4,0,3,1,7,0,3,1,2,2,4,8,45.429383130664455,63.40088190295937,58.917003534213464,2.2523724309198467,40.11493442474517,34.69481089420403,99.43645968670705,31.93569973140177,82.09532954285706,11.956998535805353,81.67499357835332,85.66294315629457,37.41334246439186,18.131645301270805,0
0,5,2,1,1,5,0,3,2,2,3,0,0,11.122204924373557,74.54393407164306,89.84490210067065,76.73559491758553,31.683295108389565,14.325626508262534,14.37720519108623,97.36926112540695,95.73397388419178,5.40888342487833,96.77930957701159,35.74799195402469,39.107189429508956,58.811617385251246,0
6,2,1,0,5,1,0,7,6,0,0,2,6,9.002331768724659,21.966363496234553,35.68820018695109,46.30967458308959,88.25568156685067,32.6738453209138,99.24944260452715,31.208178860899217,13.838934827312988,37.48770824593104,86.2431820464516,96.96215025444833,23.64150279368824,84.2658704667357,1
6,5,1,1,3,0,0,5,4,2,3,4,8,11.305439967396048,86.69282740938867,33.510174821362426,64.01208718725394,12.343475533156123,21.96881989299575,36.824581509059314,77.19396224585266,4.410261423324258,77.25503474957988,42.04569142173291,84.891408486381,97.3805605686617,71.33554175284907,1
3,3,1,4,3,6,0,8,6,1,5,4,2,15.495844424096127,65.94157135982299,94.37434851321726,50.33887973400003,24.372499148257987,14.122875708283967,97.93734632679528,37.294353350087114,96.97295537872779,10.876442598792401,40.60127421002016,13.882543999462849,68.60880230349893,35.78763143423189,1
4,5,1,4,2,7,1,7,5,0,5,8,2,5.4764600546615245,68.22955731860692,67.2562864382819,58.98716647078249,81.39322518428916,84.59278072994846,46.527967156786666,39.28105376968729,5.490920796339205,4.460746249890835,72.9733908581606,96.59892496032668,95.07997883510131,30.177148070058813,1
2,4,0,1,6,1,0,0,1,2,2,5,6,71.9364852063721,34.42886648242703,65.30718163040544,40.85949800683317,8.660424038365855,76.38183361117807,66.52167321566392,62.571854116837976,56.52265008399452,12.411485931653687,26.723025543000077,64.06435829765438,99.8603458678111,32.83626922678883,1
2,5,0,2,0,3,0,8,5,2,0,8,0,73.59223800769547,63.218834237504886,92.06668661574766,50.11888245210472,51.84930956531908,11.484465721282389,64.51481144047801,85.91332797672268,36.87534571016214,7.175350612557441,30.789866996432323,40.26383301731305,87.48980504868175,23.07248061235455,1
0,1,0,4,5,4,1,1,4,2,4,5,7,89.43889494731322,67.40132516458466,96.2555559883213,41.40327315277958,73.73352649051785,96.12975792254286,70.15634622758171,66.85216010684424,38.74081303541173,31.947432889796247,95.55341991213105,59.52786933542499,80.65195954873691,76.65978042877182,0
0,1,2,0,3,4,1,4,7,3,0,5,0,86.05520111080727,19.35187996045219,33.170588990715935,63.44690777800248,24.566471469973937,28.401664530113802,29.336787325089208,54.47135537376069,49.38264502630234,8.028631091114724,27.105789495179767,45.159093862974316,11.995994736017511,69.32999846775355,1
1,5,2,1,5,5,1,8,6,0,2,0,2,17.360473719302107,52.81208185141243,3.8074598406160676,53.28576227321686,22.006372731700484,79.74738602666734,31.87956855456101,94.70291954845192,61.81227801938493,50.60658790534745,69.6506481630178,41.91897022958191,52.95793884311318,68.54271162353875,1
6,0,2,4,0,7,1,6,1,2,1,7,1,79.19364976936475,90.83936691169482,72.06883190158113,12.138015326013374,77.6880143777736,90.1865594029194,53.968147113592416,86.46630856811119,14.083690851320718,29.972978515263616,99.81646918975495,78.6624598162712,80.85818913408686,56.117269596125894,0
2,5,2,2,3,4,1,7,5,1,1,6,1,98.20804328385113,68.59000190735007,4.069472565371557,15.188450450307212,4.27860698443181,63.20263672835039,59.33643729696973,84.2055298891575,77.47098141203132,2.16249314267406,92.79373070248431,99.89003592028946,7.958906619265138,3.110397070552251,0
3,2,2,0,2,1,0,0,1,2,4,4,0,13.238796443734858,15.467723189284111,4.399090197223288,83.67138469226424,58.91632066518932,57.44171839585914,18.982863474926404,38.41602780487059,19.05782707938819,43.22839035717412,50.020286285895274,9.305247823639506,89.1014678628716,44.540341050036645,1
5,5,0,2,5,7,0,7,7,2,3,4,2,97.27586484568592,66.29125967341668,83.21794689498115,7.529349985879962,73.03957095065088,37.25980272191626,31.50826108192575,37.11543654625187,8.524271381802052,0.9032165022398786,94.53035427146538,64.00936272390523,4.902077568014251,42.18433043432748,1
6,3,0,4,5,7,1,8,2,2,2,8,0,43.310134093404365,89.68931589068562,43.445484785787045,79.78957127280361,61.954979523579546,81.57305825568022,30.829947429081216,40.832723844755904,75.93755244331226,59.96736497174132,63.23227784123332,88.19303069835064,76.42425409716247,29.01672734627896,1
1,1,1,2,6,3,0,1,5,3,1,2,3,40.64266623057377,54.73840627872841,81.67042839278159,63.32137002508409,87.99873728161465,25.506325456202696,61.1768638891545,48.069216134100614,75.68496357767916,33.706863937889196,40.9271028072678,43.15094513919961,21.13758340537445,87.09745762041632,1
4,1,0,3,1,0,1,1,2,1,1,2,4,90.40988504850476,67.60291304434121,81.82226004490727,46.45055199435909,77.91722348774448,96.8180038927233,22.57211654486109,11.099836034061905,22.93306401268371,97.96941414469241,40.45739216292227,19.469927683487764,27.440109521755396,11.467313282120696,0
6,4,1,1,5,2,0,2,2,1,1,3,3,87.98677707157047,82.65403740500193,36.14648845939534,38.93926455003326,17.27620998715105,74.86569564664231,51.52814643587579,47.700235591726646,25.497141085893215,40.007708376326235,89.0852682883384,45.917356478780746,51.68338274082124,68.6552460989832,0
3,5,2,3,1,6,0,7,1,2,0,4,2,30.57048026906474,78.91511548169416,42.13264509570552,24.914499182742222,94.93469295654656,4.839329780733825,91.16957737883988,42.253434736195594,93.4891134705987,34.43996248738378,3.0894027011315495,6.767334595934504,57.642024749267165,80.18114410049648,1
4,1,2,3,6,3,1,5,7,3,5,1,8,41.01912429423804,71.24844176347482,76.08502680758285,0.3040308504182687,17.026965261169636,37.58834112328589,8.104987207394176,98.26402899742021,44.182319364511834,90.17101155707901,34.78161529844527,94.30893122838111,96.0475767844589,32.492888343748916,1
5,3,2,2,1,0,1,2,7,1,5,4,2,20.591940592667555,43.672887206540764,5.746464856590383,14.871382078153228,93.8762450488079,0.4172159976986056,83.14854633513255,58.13439641833923,32.405831769728465,32.35340974963966,14.082867296828095,94.38559866998638,32.42759296610903,56.251343104142435,0
3,3,0,3,0,3,0,6,1,3,3,1,7,51.008310232103895,42.33422975427774,54.34727480275351,64.4302480912053,3.6226361795295703,61.799999612171675,42.336119318385244,31.364805818689877,36.02753674896697,28.412782699247995,63.1279600522077,21.8703379382597,70.9599391620827,29.566292103193593,0
5,2,2,2,0,7,1,8,6,2,4,6,1,49.459572357512606,69.82580100533178,12.722917075139883,63.22061197733026,97.29920144351718,54.18375886108634,97.81689748602375,94.19193913911997,30.828411104450794,29.471527617827466,81.29141009058,7.832437218746002,56.75877714737988,30.09579871530008,1
0,5,2,4,3,1,1,5,1,3,3,1,7,24.117853755606266,21.7374141939081,20.12187298255832,53.46332131305802,37.503881722527666,69.69987424934297,90.3501297212168,22.433167849584244,9.140110968683457,22.958038459451792,28.068242867586314,53.90160024523003,63.79998452622077,17.68517359597157,1
2,0,1,3,6,2,1,7,6,3,1,3,7,88.2910144194002,23.878419222852408,89.56083722576496,91.28628511754165,57.5588806829844,56.593638702011326,85.76414606678637,87.86716766754206,65.8744172091325,35.34622920809068,78.7620179201978,96.39167335419035,13.573107819456753,80.8879462211334,0
5,1,2,1,2,1,0,3,5,0,1,6,1,83.53413713037232,82.52703419890153,53.61427021760604,73.950861640776,87.06131615273469,55.76101059516735,6.052493085174094,66.05001005944273,46.32067745929738,33.80536718213774,42.656167412110655,18.28333478711809,86.56047320552425,79.29766503397263,1
2,3,1,3,0,5,1,8,3,0,5,2,2,30.488129305947698,29.97023437884746,33.3846938442594,35.926130218323316,47.009610560135386,67.74895822861512,84.33807343585805,54.05182382840014,17.479378521867396,46.90632959891242,78.82295328821225,72.57416035831515,35.11072357192084,55.62880534349029,1
0,2,0,0,5,4,1,3,2,3,1,8,4,93.54011954576733,18.893018412354024,61.406792358566875,93.92338018243713,91.48216170003289,25.413316948111266,66.57844049289808,22.811498470857327,58.858897735467266,27.027337811278464,67.14933897301474,48.62685312301506,23.992017427303047,79.4334027773533,0
1,0,2,1,3,4,0,6,3,0,0,5,1,42.76663419185164,58.47012871049508,64.49691922733174,52.768815086630994,16.39174925239557,42.03640498928355,34.20219148416547,3.587413614057988,62.50864067111426,73.4706763387843,25.849691982392777,64.35854555616558,24.470395757142004,29.121358280704357,0
0,3,1,0,5,1,1,1,6,0,3,5,1,56.92418410847743,95.43747845035266,45.56064750766692,95.32137448760413,79.72827012868605,84.57635758619526,23.606780995320243,52.777290073962945,87.27386671509171,48.01774558541052,95.55879959286592,80.27146715782897,61.867041399101254,24.56131129735647,0
5,5,2,2,4,7,0,8,1,1,3,5,2,5.5915321575015,31.533836771894354,59.1245272573239,3.976148510109856,29.2165344503274,44.4295192823392,41.84811168205772,36.121705949709124,93.19489173834904,64.7603328751197,69.84912279169717,7.758654827579326,2.279631245450564,66.41594503801585,1
1,5,1,1,0,4,0,1,5,2,4,8,5,38.69568649817027,19.60006069158383,98.86300819446075,86.61230159049353,38.99674976990676,85.38581157454206,14.187969921622546,47.34914059576438,75.47030167180516,61.27825287543098,65.61726178486111,64.57066742954626,58.7520436746778,76.9646630368173,1
1,2,1,3,6,5,0,0,0,1,3,5,5,28.477605758039637,65.17168105796004,87.84186306584301,24.532222939177096,70.78880726493725,45.54566560495722,77.86729499334241,56.47041767290417,1.2666489150257476,18.4246380417203,59.73243342989931,38.51843254913426,15.832168829505033,75.15456579419802,1
0,4,1,3,4,2,0,2,4,1,1,0,4,19.27816332183915,6.785065805837698,80.00354994140419,69.04524116310112,50.44176908997685,40.655855340004635,97.12671885205557,76.70024316430833,90.42486527543801,57.343951543426144,4.828046569636147,75.49247260032766,77.99388784199401,63.13543030212545,0
4,3,2,4,1,7,0,6,6,3,1,3,7,52.896257387922574,30.749992720771335,63.93971415869546,52.855911487004114,34.483571091508445,96.39156639923627,48.4143023791969,51.72204754280803,2.0654662881144814,72.19529616768658,19.460491048029517,71.01708613288247,98.81138942763988,69.92115788011888,1
6,4,2,0,0,3,1,6,7,1,2,0,3,39.23110515447065,18.118080854465322,62.13034736617801,78.01665296597966,71.52821669541473,60.732674987511146,82.89322489460866,73.74874211774758,50.41712285710166,40.22347268228075,4.685926857240929,71.40657590859647,76.8428546271181,46.40973984250088,0
4,5,1,2,5,2,1,1,0,2,0,1,1,24.09519104589132,20.87546224599316,64.98624834610946,29.327975344405623,18.615448378485222,49.63056049571137,0.5321377459554633,72.14690813593029,56.16196157715648,48.73934366161306,88.87922081862496,63.12503755160805,82.24992588040206,27.53312379160475,0
5,0,0,4,1,3,0,3,5,1,2,7,7,0.029177391857415635,92.44630936745659,76.93255625580161,41.49361956304446,31.89968245710074,76.56115180528764,40.204419406147885,73.28794050261556,40.79363556127477,99.3918076130718,16.023063900992764,42.480117095981285,58.08839666091051,22.721292384645608,0
3,1,0,4,5,1,0,2,1,2,0,2,3,93.07168093109452,8.953397962437071,36.82105860588023,37.94905893462091,63.55291078239213,9.739999389979669,95.89651117654732,91.942590346802,10.512367548142166,3.0680793763476766,74.41060974340483,77.06216423188101,33.84905684240931,0.2145451618410732,1
6,4,0,2,2,5,1,7,3,0,2,2,1,44.568645049468316,19.50787739083879,95.93334581342839,12.937527839668306,36.85161382029667,44.77422726515873,48.87803097376535,66.92508827189332,0.9843297309440002,85.82712275760176,18.49490904393044,25.60523596570348,91.59946445992315,12.825527378601176,1
0,0,2,3,5,3,1,6,4,1,4,4,0,20.40314871996962,23.918673294643934,74.66635168246748,18.309540491251553,62.728086554925746,35.634582604067575,42.16723705782468,21.530261828002317,39.56990607150994,2.674253216464595,66.93187167656433,13.471096661943383,29.157681964611548,34.88703464750472,0
6,0,1,1,3,3,0,5,3,0,2,2,0,69.70255025394273,90.30490246292635,92.07835138303048,1.6504529102034593,2.193522704655948,6.747625251313371,51.95751178801859,11.8866631167448,4.976035923140931,83.5865663297884,34.449084522654026,24.745486771402692,93.83131983820118,22.827434213955456,1
4,4,0,1,2,2,1,1,6,0,3,6,1,94.57858740023522,93.51684653002857,68.72031969462158,4.120147977015687,32.38727704421029,38.26428598417754,54.37113592002106,34.167302116669354,11.236916215740711,23.172290678552464,44.37605767987819,77.43710430605408,80.2961296616193,38.649185374802094,0
3,2,1,3,3,6,1,1,6,3,1,4,7,46.56127887411265,89.18472683003826,36.05026795918968,80.23152552763675,89.62807884891637,82.73433326100117,25.103291296356677,71.39086106919522,48.83976712494488,40.93709611186364,16.806740481203285,12.184572077050959,58.31136862759164,75.3878856966598,0
6,1,1,3,1,1,0,3,1,1,2,2,0,55.31427705705837,91.12893575167921,86.83836510618067,37.66799224158095,77.51494655817946,9.150641523959635,46.58919681424125,23.600529769347368,46.656392408671955,0.17762926637565624,60.452055547388426,23.001847234057728,47.6082224034129,99.13953887039258,0
4,3,1,3,5,5,0,7,7,2,1,3,1,55.79449404570253,38.6937443562006,36.65791801337123,84.25730250413721,24.38525271245382,70.1415762566304,80.239143833934,41.082664337000054,61.540730178768634,16.686088054558212,54.59989402296288,49.7128314413058,85.7944938476266,46.814515823133426,0
0,4,1,1,5,4,0,1,0,0,3,8,7,9.88207829651312,66.67363594227797,8.280366487825185,58.79336605289791,68.36842322332927,75.38243133114361,23.063825585229647,88.76641661606881,1.5172622578970008,93.32745912332172,42.31086541265433,41.47222606808586,86.65598874970651,53.613028511411954,1
4,3,2,2,6,0,1,0,4,0,0,8,6,10.460823296703637,23.287290162667652,3.1664045002143038,70.74726506086321,99.4176106227058,39.75928639719256,5.551715387466228,1.3164087849203088,37.57603390293055,29.64162344123017,55.87151834791856,60.27167114860613,7.171797990708118,98.80433900143028,1
1,1,2,4,2,2,1,8,1,3,4,0,3,58.10498759888365,61.435325051992095,94.02556664504677,70.51216997635511,42.72394191961772,77.29632478706806,65.93543216986701,80.83438663711678,70.21093472457014,18.000743902011507,91.49516489040124,51.95881553220513,85.23467660781957,22.55949228157651,1
1,4,0,2,5,7,0,4,4,2,1,0,1,42.67851932735424,49.74024186531314,99.52598166127697,1.9554029843338983,39.107227259865994,9.788040677559328,51.64798440030983,2.9553087565554748,89.61108548862674,58.3086481220373,22.631887683920514,86.05051771403537,77.54430844861923,87.4608746039455,0
1,2,2,4,5,4,1,6,3,2,4,7,5,72.7153612053564,39.45569934118396,27.92552246992006,1.1666876342608767,90.00557133112461,71.6456329388988,10.667098469368884,94.37345826274294,93.83577594119078,33.67092756123119,23.697368259810425,78.7452809038818,68.66411365787982,72.38751203549343,1
1,4,0,1,5,2,0,5,3,3,2,0,2,79.89307273302434,4.012372849190826,65.2339194216477,75.75417951657526,23.718333444888696,53.3935478983434,95.01909711603861,52.1472074070045,62.65864365121552,59.83489457355744,20.684395395421095,96.65442220019621,57.68546366932905,64.15048193721431,0
